CHEM_ID,CHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,Est,SE,P,adjP_Bonf
100001092,trigonelline (N'-methylnicotinate),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,-0.00326008,0.032236002,0.919445958,1
100001102,dodecanedioate (C12-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.044749825,0.0297079,0.131983133,1
100001104,N-acetyltyrosine,Amino Acid,Tyrosine Metabolism,0.038681526,0.03076948,0.208703162,1
100001106,"1,3-dimethylurate",Xenobiotics,Xanthine Metabolism,0.034372451,0.029805399,0.248816404,1
100001108,3-methylxanthine,Xenobiotics,Xanthine Metabolism,0.01734797,0.029848356,0.561103298,1
100001112,3-hydroxylaurate,Lipid,"Fatty Acid, Monohydroxy",-0.036088075,0.030172179,0.23166876,1
100001121,pyridoxate,Cofactors and Vitamins,Vitamin B6 Metabolism,0.02085864,0.028227267,0.459935182,1
100001126,gamma-glutamylvaline,Peptide,Gamma-glutamyl Amino Acid,0.122622409,0.032674405,0.00017483,0.187592355
100001127,pyroglutamylglycine,Peptide,Modified Peptides,0.028108765,0.029760772,0.344919088,1
100001132,pyroglutamylvaline,Peptide,Modified Peptides,0.101453163,0.031355706,0.001214058,1
100001162,propionylcarnitine (C3),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),0.037731199,0.030996059,0.223493819,1
100001167,pro-hydroxy-pro,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.034788084,0.029275765,0.234719384,1
100001170,3-hydroxy-2-ethylpropionate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",-0.003243079,0.02979264,0.913317474,1
100001178,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),Lipid,"Fatty Acid, Dicarboxylate",0.077042022,0.031149988,0.013388668,1
100001181,docosapentaenoate (n3 DPA; 22:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.005036321,0.030940244,0.870695008,1
100001182,docosadienoate (22:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),-0.023071926,0.02948956,0.433993603,1
100001193,adrenate (22:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.062982075,0.029511438,0.032829839,1
100001197,10-undecenoate (11:1n1),Lipid,Medium Chain Fatty Acid,-0.059736881,0.029872526,0.045529807,1
100001208,1-methyl-4-imidazoleacetate,Amino Acid,Histidine Metabolism,0.044058688,0.030247945,0.145231102,1
100001211,sebacate (C10-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.048812215,0.029516335,0.098181239,1
100001229,stearidonate (18:4n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.007628611,0.030546646,0.802791175,1
100001232,5-dodecenoate (12:1n7),Lipid,Medium Chain Fatty Acid,-0.11972674,0.031856923,0.000171096,0.18358607
100001247,octanoylcarnitine (C8),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",0.00212424,0.030590124,0.944637775,1
100001251,decanoylcarnitine (C10),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",-0.005116758,0.030194733,0.865435903,1
100001253,N-acetylglutamine,Amino Acid,Glutamate Metabolism,0.052971512,0.029331843,0.070927906,1
100001254,N-acetyltryptophan,Amino Acid,Tryptophan Metabolism,0.0341102,0.030321249,0.260605885,1
100001256,N-acetylphenylalanine,Amino Acid,Phenylalanine Metabolism,0.072735063,0.031681602,0.021686524,1
100001257,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,0.035884239,0.029745572,0.227673911,1
100001263,1-palmitoyl-GPC (16:0),Lipid,Lysophospholipid,-0.072652936,0.029162016,0.012725686,1
100001264,1-margaroyl-GPC (17:0),Lipid,Lysophospholipid,-0.12100417,0.031910896,0.000149476,0.160387403
100001266,N-acetylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.104718348,0.030859711,0.000690389,0.740787091
100001267,piperine,Xenobiotics,Food Component/Plant,0.019497207,0.029288354,0.505603959,1
100001270,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.002808825,0.030571905,0.926796548,1
100001271,1-stearoyl-GPC (18:0),Lipid,Lysophospholipid,-0.112237841,0.028894241,0.000102568,0.110054987
100001272,1-oleoyl-GPC (18:1),Lipid,Lysophospholipid,-0.08557464,0.029664343,0.003917067,1
100001274,N-acetylthreonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",0.031101561,0.029477899,0.291388448,1
100001276,N-acetylisoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.076919547,0.031249162,0.013836069,1
100001277,10-nonadecenoate (19:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,-0.035451246,0.030147158,0.239618895,1
100001278,10-heptadecenoate (17:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,-0.030090579,0.031689599,0.342345443,1
100001287,epiandrosterone sulfate,Lipid,Androgenic Steroids,-0.073260704,0.033482095,0.028665513,1
100001293,N-acetylhistidine,Amino Acid,Histidine Metabolism,-0.020302402,0.030487801,0.505462953,1
100001294,gamma-glutamylglycine,Peptide,Gamma-glutamyl Amino Acid,-0.066575657,0.030274216,0.027871685,1
100001295,gamma-glutamyltryptophan,Peptide,Gamma-glutamyl Amino Acid,-0.015699913,0.029846192,0.598869203,1
100001296,stachydrine,Xenobiotics,Food Component/Plant,-0.005174893,0.029559244,0.861025794,1
100001300,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.042009542,0.032208261,0.192128054,1
100001313,gamma-glutamylmethionine,Peptide,Gamma-glutamyl Amino Acid,-0.005252802,0.031868183,0.869078551,1
100001314,gamma-glutamylthreonine,Peptide,Gamma-glutamyl Amino Acid,0.038719323,0.035768849,0.279036075,1
100001315,p-cresol sulfate,Xenobiotics,Benzoate Metabolism,0.047031109,0.029489677,0.110749601,1
100001320,erythronate*,Carbohydrate,Aminosugar Metabolism,0.055932516,0.031170061,0.072744439,1
100001335,eicosenoate (20:1),Lipid,Long Chain Monounsaturated Fatty Acid,-0.012336856,0.030495017,0.685805973,1
100001337,linolenate [alpha or gamma; (18:3n3 or 6)],Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),-0.036839519,0.031025189,0.235067207,1
100001359,aconitate [cis or trans],Energy,TCA Cycle,0.126213603,0.031951865,7.81E-05,0.083815288
100001383,1-myristoyl-GPC (14:0),Lipid,Lysophospholipid,-0.006363429,0.029747812,0.8306153,1
100001384,1-arachidoyl-GPC (20:0),Lipid,Lysophospholipid,-0.155007672,0.029406761,1.36E-07,0.000145462
100001386,heme,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.001925312,0.02949723,0.94795829,1
100001391,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.017554766,0.030996223,0.571154658,1
100001392,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",0.000516845,0.030235416,0.986361607,1
100001393,isovalerylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.066647843,0.032397199,0.039666025,1
100001395,1-linoleoyl-GPC (18:2),Lipid,Lysophospholipid,-0.141281374,0.029847629,2.21E-06,0.002368836
100001396,7-methylxanthine,Xenobiotics,Xanthine Metabolism,0.016514599,0.029625928,0.577228643,1
100001397,"1,3,7-trimethylurate",Xenobiotics,Xanthine Metabolism,0.065842744,0.030242404,0.02946816,1
100001398,"3,7-dimethylurate",Xenobiotics,Xanthine Metabolism,0.026258026,0.029402419,0.371826835,1
100001399,"1,7-dimethylurate",Xenobiotics,Xanthine Metabolism,0.058759856,0.030313639,0.052574848,1
100001400,1-methylurate,Xenobiotics,Xanthine Metabolism,0.053673278,0.030836205,0.081754966,1
100001403,5-acetylamino-6-amino-3-methyluracil,Xenobiotics,Xanthine Metabolism,0.038218116,0.029974266,0.202298294,1
100001405,1-methylxanthine,Xenobiotics,Xanthine Metabolism,0.03918422,0.03029941,0.195930216,1
100001409,N1-methylinosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.069449723,0.031551602,0.027725597,1
100001412,"N2,N2-dimethylguanosine",Nucleotide,"Purine Metabolism, Guanine containing",0.06747424,0.03104693,0.029757875,1
100001415,N6-carbamoylthreonyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",0.063814359,0.030201372,0.034604002,1
100001416,orotidine,Nucleotide,"Pyrimidine Metabolism, Orotate containing",0.065742552,0.029118336,0.023959905,1
100001417,phenylacetylglutamine,Peptide,Acetylated Peptides,0.092492295,0.029558679,0.00175338,1
100001423,4-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,0.080153029,0.028862338,0.005484963,1
100001425,"5,6-dihydrouridine",Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.005441977,0.029362156,0.852962504,1
100001426,3-(3-amino-3-carboxypropyl)uridine*,Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.050589848,0.03070872,0.099473832,1
100001433,1-arachidonylglycerol (20:4),Lipid,Monoacylglycerol,0.051207174,0.030791469,0.09630619,1
100001446,5-methyluridine (ribothymidine),Nucleotide,"Pyrimidine Metabolism, Uracil containing",-0.057267393,0.030188855,0.057831715,1
100001454,3-hydroxydodecanedioate*,Lipid,"Fatty Acid, Dicarboxylate",-0.032510466,0.030393267,0.284772326,1
100001456,7-methylguanine,Nucleotide,"Purine Metabolism, Guanine containing",0.057903387,0.029926151,0.053005537,1
100001461,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,-0.012834745,0.029361962,0.662023229,1
100001462,1-stearoyl-GPG (18:0),Lipid,Lysophospholipid,0.035569503,0.029132734,0.222106362,1
100001466,3-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",0.011747655,0.037741705,0.755599521,1
100001468,N1-methyl-2-pyridone-5-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,0.036007075,0.029227288,0.21796115,1
100001485,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid,0.18066908,0.035593071,3.86E-07,0.000413685
100001501,oleoylcarnitine (C18:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.066137797,0.030471937,0.029972822,1
100001509,2-methylbutyrylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.05095148,0.031206757,0.102530706,1
100001510,phenol sulfate,Amino Acid,Tyrosine Metabolism,0.023147223,0.028828577,0.42201733,1
100001511,1-palmitoleoyl-GPC (16:1)*,Lipid,Lysophospholipid,-0.050179037,0.029196442,0.085674554,1
100001540,glutamine_degradant*,Partially Characterized Molecules,Partially Characterized Molecules,-0.039291165,0.037813158,0.298764228,1
100001541,2-hydroxy-3-methylvalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.0771449,0.032960496,0.019256593,1
100001550,homostachydrine*,Xenobiotics,Food Component/Plant,0.028468538,0.037237201,0.444558171,1
100001551,1-arachidonoyl-GPC (20:4n6)*,Lipid,Lysophospholipid,0.028382337,0.029580277,0.337305876,1
100001552,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,Lipid,Lysophospholipid,0.041258639,0.030841625,0.180975258,1
100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,Lysophospholipid,-0.123911829,0.029851525,3.31E-05,0.035528698
100001554,2-arachidonoyl-GPC (20:4)*,Lipid,Lysophospholipid,-0.01036589,0.027903507,0.710272159,1
100001555,2-stearoyl-GPC (18:0)*,Lipid,Lysophospholipid,-0.071446984,0.028376439,0.011808107,1
100001556,2-oleoyl-GPC (18:1)*,Lipid,Lysophospholipid,-0.032923652,0.02879712,0.252915428,1
100001557,2-linoleoyl-GPC (18:2)*,Lipid,Lysophospholipid,-0.115446064,0.02867498,5.67E-05,0.060869896
100001562,2-palmitoyl-GPC (16:0)*,Lipid,Lysophospholipid,-0.015495546,0.0284428,0.585893302,1
100001563,2-myristoyl-GPC (14:0)*,Lipid,Lysophospholipid,-0.026549094,0.028599534,0.353249312,1
100001565,2-docosahexaenoyl-GPC (22:6)*,Lipid,Lysophospholipid,-0.026804932,0.028986506,0.355102052,1
100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,Lysophospholipid,-0.017080309,0.030370336,0.573842794,1
100001567,1-palmitoyl-GPE (16:0),Lipid,Lysophospholipid,0.014717903,0.029650395,0.619625396,1
100001569,1-oleoyl-GPE (18:1),Lipid,Lysophospholipid,0.028230697,0.030060479,0.347664026,1
100001570,1-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid,-0.08520432,0.029082584,0.003392491,1
100001571,1-arachidonoyl-GPE (20:4n6)*,Lipid,Lysophospholipid,0.049691063,0.028759728,0.084024059,1
100001579,2-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",-0.038280436,0.028885776,0.185093281,1
100001580,docosapentaenoate (n6 DPA; 22:5n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.008608361,0.028520278,0.76277938,1
100001586,gulonate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.020963923,0.02921264,0.472984269,1
100001593,glutarylcarnitine (C5-DC),Amino Acid,Lysine Metabolism,-0.017442283,0.032231204,0.588396355,1
100001594,beta-hydroxyisovaleroylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.039899423,0.029924814,0.182426042,1
100001597,tiglylcarnitine (C5:1-DC),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.044996975,0.032167359,0.16186109,1
100001604,hydroquinone sulfate,Xenobiotics,Drug - Topical Agents,0.00506174,0.029055575,0.861701294,1
100001605,catechol sulfate,Xenobiotics,Benzoate Metabolism,-0.058409746,0.029907397,0.05081722,1
100001606,cholesterol sulfate,Lipid,Sterol,-0.108158537,0.031733544,0.000653607,0.701320103
100001609,7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,-0.010250567,0.028899851,0.722819797,1
100001613,tetradecanedioate (C14-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.003784727,0.029503891,0.897928246,1
100001614,hexadecanedioate (C16-DC),Lipid,"Fatty Acid, Dicarboxylate",0.001836502,0.028905005,0.94933988,1
100001615,octadecanedioate (C18-DC),Lipid,"Fatty Acid, Dicarboxylate",0.033798973,0.030997986,0.275554462,1
100001620,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism,-0.007169516,0.02983581,0.810098452,1
100001624,3-(3-hydroxyphenyl)propionate,Xenobiotics,Benzoate Metabolism,0.011154018,0.028411139,0.694620024,1
100001635,ectoine,Xenobiotics,Chemical,0.014657177,0.030209123,0.627541273,1
100001651,2-oleoyl-GPE (18:1)*,Lipid,Lysophospholipid,0.045694675,0.029610455,0.122783726,1
100001652,2-palmitoyl-GPE (16:0)*,Lipid,Lysophospholipid,0.009800574,0.029050385,0.735842004,1
100001654,1-arachidonoyl-GPI (20:4)*,Lipid,Lysophospholipid,-0.009751595,0.028914418,0.735923036,1
100001655,1-palmitoyl-GPI (16:0),Lipid,Lysophospholipid,-0.089614627,0.028737875,0.001818694,1
100001657,glycolithocholate sulfate*,Lipid,Secondary Bile Acid Metabolism,-0.034491003,0.028632651,0.228356255,1
100001658,taurolithocholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,-0.022005086,0.028766901,0.444304521,1
100001662,deoxycarnitine,Lipid,Carnitine Metabolism,0.0037963,0.028761113,0.894988888,1
100001668,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism,0.020737861,0.032449747,0.522773366,1
100001674,2-arachidonoyl-GPE (20:4)*,Lipid,Lysophospholipid,-0.011886499,0.029075307,0.682673475,1
100001710,leucylleucine,Peptide,Dipeptide,0.095893032,0.030249938,0.001524263,1
100001730,"3,4-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",0.070732521,0.029905835,0.018021571,1
100001733,hexanoylglutamine,Lipid,Fatty Acid Metabolism (Acyl Glutamine),-0.020381605,0.029803943,0.494066094,1
100001734,N6-acetyllysine,Amino Acid,Lysine Metabolism,-0.010289983,0.028585919,0.718871918,1
100001739,dihomo-linolenate (20:3n3 or n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.019544149,0.030039677,0.515297537,1
100001740,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",0.109044223,0.028183533,0.000109249,0.117223869
100001743,tryptophan betaine,Amino Acid,Tryptophan Metabolism,-0.070454917,0.032453984,0.02993742,1
100001755,4-vinylphenol sulfate,Xenobiotics,Benzoate Metabolism,-0.014929439,0.030073861,0.619594054,1
100001756,4-ethylphenylsulfate,Xenobiotics,Benzoate Metabolism,-0.046655446,0.029213447,0.110253721,1
100001757,thymol sulfate,Xenobiotics,Food Component/Plant,-0.007021488,0.029929951,0.814521253,1
100001765,3-methyladipate,Lipid,"Fatty Acid, Dicarboxylate",0.018198189,0.031168709,0.559313932,1
100001767,pyrraline,Xenobiotics,Food Component/Plant,0.028852963,0.029685436,0.33107201,1
100001776,2-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid,-0.053908905,0.028520546,0.058734174,1
100001777,1-oleoyl-GPI (18:1),Lipid,Lysophospholipid,-0.052933203,0.028646561,0.064630845,1
100001778,1-linoleoyl-GPI (18:2)*,Lipid,Lysophospholipid,-0.056079347,0.02842078,0.048474927,1
100001786,1-palmitoleoyl-GPI (16:1)*,Lipid,Lysophospholipid,0.010859489,0.030042311,0.717745767,1
100001806,o-cresol sulfate,Xenobiotics,Benzoate Metabolism,0.054989885,0.030992696,0.07601597,1
100001810,dimethylarginine (SDMA + ADMA),Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.053245826,0.031347368,0.089399471,1
100001851,N-acetylserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",0.012294174,0.029358493,0.675391268,1
100001856,1-stearoyl-2-oleoyl-GPE (18:0/18:1),Lipid,Phosphatidylethanolamine (PE),0.109752642,0.029480697,0.000196975,0.211354406
100001868,4-allylphenol sulfate,Xenobiotics,Food Component/Plant,0.019010735,0.030294093,0.530305768,1
100001869,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,Phosphatidylcholine (PC),0.081428347,0.029826156,0.006331537,1
100001870,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),Lipid,Phosphatidylethanolamine (PE),0.019155866,0.029654392,0.518298381,1
100001876,sphinganine-1-phosphate,Lipid,Sphingolipid Synthesis,-0.030057009,0.028801195,0.296669172,1
100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,Hexosylceramides (HCER),-0.054053672,0.029599515,0.067825039,1
100001925,cyclo(leu-pro),Peptide,Dipeptide,0.053805724,0.029224492,0.065604337,1
100001948,succinylcarnitine (C4-DC),Energy,TCA Cycle,0.12029697,0.033818513,0.000374923,0.402292892
100001950,"bilirubin (E,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.033275949,0.029012618,0.251403322,1
100001951,"bilirubin (E,Z or Z,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.043009815,0.029662506,0.14706622,1
100001956,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.048400776,0.028676585,0.091446709,1
100001977,beta-cryptoxanthin,Cofactors and Vitamins,Vitamin A Metabolism,-0.121423732,0.029244899,3.30E-05,0.035369923
100001987,"5alpha-androstan-3beta,17beta-diol disulfate",Lipid,Androgenic Steroids,0.038923171,0.038041524,0.30622467,1
100001988,"5alpha-pregnan-3beta,20alpha-diol disulfate",Lipid,Progestin Steroids,0.043046472,0.03563207,0.227015618,1
100001989,glycocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,-0.02969648,0.029047052,0.306611584,1
100001990,taurocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,0.016943118,0.028428313,0.551178914,1
100001992,"androstenediol (3beta,17beta) disulfate (1)",Lipid,Androgenic Steroids,0.031319527,0.033136641,0.344575662,1
100001993,pregnenediol disulfate (C21H34O8S2)*,Lipid,Pregnenolone Steroids,-0.015395893,0.033497243,0.645791363,1
100001994,"androstenediol (3beta,17beta) disulfate (2)",Lipid,Androgenic Steroids,0.032595757,0.0339187,0.336553868,1
100001999,21-hydroxypregnenolone disulfate,Lipid,Pregnenolone Steroids,-0.002933283,0.031180535,0.925050249,1
100002008,"5alpha-androstan-3alpha,17alpha-diol monosulfate",Lipid,Androgenic Steroids,-0.056119042,0.035030124,0.10915067,1
100002009,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",Lipid,Progestin Steroids,-0.027340756,0.037409275,0.464867725,1
100002014,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",Lipid,Progestin Steroids,0.015756959,0.036681805,0.667517267,1
100002015,5alpha-pregnan-diol disulfate,Lipid,Progestin Steroids,-0.003549095,0.03487354,0.918938912,1
100002018,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",Lipid,Androgenic Steroids,-0.016248228,0.033084179,0.623343161,1
100002021,"5alpha-androstan-3beta,17alpha-diol disulfate",Lipid,Androgenic Steroids,-0.033425175,0.033624635,0.320189743,1
100002024,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",Lipid,Androgenic Steroids,0.012783048,0.033886308,0.70600015,1
100002026,"androstenediol (3alpha, 17alpha) monosulfate (2)",Lipid,Androgenic Steroids,-0.059379351,0.034089512,0.081531951,1
100002027,"androstenediol (3alpha, 17alpha) monosulfate (3)",Lipid,Androgenic Steroids,-0.014156744,0.037024855,0.702195942,1
100002028,"androstenediol (3beta,17beta) monosulfate (1)",Lipid,Androgenic Steroids,0.005138191,0.034920005,0.883020124,1
100002029,"androstenediol (3beta,17beta) monosulfate (2)",Lipid,Androgenic Steroids,0.008676957,0.029993539,0.772356261,1
100002060,1-docosahexaenoyl-GPE (22:6)*,Lipid,Lysophospholipid,0.072936821,0.031390763,0.020151652,1
100002061,2-docosahexaenoyl-GPE (22:6)*,Lipid,Lysophospholipid,0.066381922,0.03004739,0.02715789,1
100002063,1-docosapentaenoyl-GPC (22:5n3)*,Lipid,Lysophospholipid,-0.046383062,0.029062684,0.11049634,1
100002064,1-docosapentaenoyl-GPE (22:5n6)*,Lipid,Lysophospholipid,0.021817064,0.02903266,0.452372114,1
100002067,pregnenediol sulfate (C21H34O5S)*,Lipid,Pregnenolone Steroids,-0.079231525,0.034795863,0.022783916,1
100002070,2-hydroxyglutarate,Lipid,"Fatty Acid, Dicarboxylate",0.050166596,0.032517731,0.122892441,1
100002094,gamma-CEHC,Cofactors and Vitamins,Tocopherol Metabolism,0.036957305,0.029588449,0.211648613,1
100002102,N-acetyl-beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.017439494,0.029227235,0.550716756,1
100002106,"sphingomyelin (d18:1/18:1, d18:2/18:0)",Lipid,Sphingomyelins,-0.022447515,0.030216782,0.457552898,1
100002107,palmitoyl sphingomyelin (d18:1/16:0),Lipid,Sphingomyelins,-0.114754072,0.029263433,8.80E-05,0.094456651
100002122,3-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,0.029092434,0.029103733,0.317498428,1
100002126,16alpha-hydroxy DHEA 3-sulfate,Lipid,Androgenic Steroids,0.046526283,0.029977338,0.120650623,1
100002129,pregnenolone sulfate,Lipid,Pregnenolone Steroids,-0.076821254,0.032617115,0.018510563,1
100002152,andro steroid monosulfate C19H28O6S (1)*,Lipid,Androgenic Steroids,0.036925788,0.029102659,0.204508315,1
100002154,ergothioneine,Xenobiotics,Food Component/Plant,-0.049970492,0.034312667,0.145302011,1
100002171,1-margaroyl-GPE (17:0)*,Lipid,Lysophospholipid,-0.01978124,0.029482192,0.502248844,1
100002173,1-pentadecanoyl-GPC (15:0)*,Lipid,Lysophospholipid,-0.10469192,0.029322976,0.000356568,0.382597446
100002183,S-methylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",-0.058725042,0.030004162,0.05032045,1
100002196,13-HODE + 9-HODE,Lipid,"Fatty Acid, Monohydroxy",-0.00652719,0.030058482,0.828091699,1
100002199,tridecenedioate (C13:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",-0.027157549,0.030264878,0.369543457,1
100002253,cinnamoylglycine,Xenobiotics,Food Component/Plant,-0.051774747,0.029411774,0.078350035,1
100002259,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.019063779,0.030004441,0.525190237,1
100002284,"2S,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",-0.018642164,0.035370902,0.598160244,1
100002293,phenylalanylphenylalanine,Peptide,Dipeptide,-0.078899299,0.028801415,0.006154687,1
100002356,(16 or 17)-methylstearate (a19:0 or i19:0),Lipid,"Fatty Acid, Branched",0.011727994,0.028540578,0.681128631,1
100002367,"2R,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",0.080535462,0.029437657,0.006222935,1
100002397,alpha-ketoglutaramate*,Amino Acid,Glutamate Metabolism,-0.010453231,0.030784127,0.734183685,1
100002417,"2,3-dihydroxyisovalerate",Xenobiotics,Food Component/Plant,-0.041906047,0.030860998,0.174496461,1
100002458,3-methylglutaconate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.133210528,0.029862468,8.17E-06,0.008761463
100002462,5-(galactosylhydroxy)-lysine,Amino Acid,Lysine Metabolism,-0.008243086,0.030280244,0.78544784,1
100002466,cysteinylglycine disulfide*,Amino Acid,Glutathione Metabolism,0.122491003,0.0317246,0.00011289,0.121131041
100002488,isoursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,0.049616264,0.029029903,0.087424406,1
100002500,formiminoglutamate,Amino Acid,Histidine Metabolism,0.061850969,0.030906898,0.045370543,1
100002514,hydantoin-5-propionate,Amino Acid,Histidine Metabolism,0.062503598,0.030750774,0.042094354,1
100002528,sulfate*,Xenobiotics,Chemical,0.064388395,0.029027702,0.026543205,1
100002537,4-hydroxy-2-oxoglutaric acid,Lipid,"Fatty Acid, Dicarboxylate",-0.01516878,0.028532884,0.594986104,1
100002544,4-hydroxyglutamate,Amino Acid,Glutamate Metabolism,0.075510642,0.03115178,0.015352333,1
100002749,S-methylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",-0.128699873,0.029886792,1.66E-05,0.017817012
100002761,androsterone glucuronide,Lipid,Androgenic Steroids,0.018641238,0.032011002,0.560338712,1
100002769,argininate*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.085232125,0.031673219,0.007124162,1
100002784,2-oxoarginine*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.071254657,0.030861586,0.020952116,1
100002796,cis-4-decenoate (10:1n6)*,Lipid,Medium Chain Fatty Acid,-0.045957726,0.030472376,0.131509321,1
100002825,4-oxo-retinoic acid,Cofactors and Vitamins,Vitamin A Metabolism,-0.017547202,0.031099762,0.572602354,1
100002871,1-adrenoyl-GPC (22:4)*,Lipid,Lysophospholipid,-0.00139625,0.028640922,0.96111838,1
100002873,1-lignoceroyl-GPC (24:0),Lipid,Lysophospholipid,-0.121437624,0.030754014,7.86E-05,0.084321454
100002875,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,Lysoplasmalogen,-0.129923829,0.029512251,1.07E-05,0.011489153
100002876,1-(1-enyl-oleoyl)-GPC (P-18:1)*,Lipid,Lysoplasmalogen,-0.082296755,0.029356602,0.005057515,1
100002877,1-(1-enyl-stearoyl)-GPC (P-18:0)*,Lipid,Lysoplasmalogen,-0.118141421,0.029909796,7.82E-05,0.083882878
