CHEM_ID,CHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,Est,SE,P,adjP_Bonf
100000997,3-hydroxydecanoate,Lipid,"Fatty Acid, Monohydroxy",-0.150764778,0.036947508,4.49E-05,0.048216826
100001002,EDTA,Xenobiotics,Chemical,0.106612452,0.039652697,0.007174036,1
100001006,N-acetylglycine,Amino Acid,"Glycine, Serine and Threonine Metabolism",-0.659297386,0.044323102,4.80E-50,5.15E-47
100001007,ribonate,Carbohydrate,Pentose Metabolism,0.062044555,0.036031043,0.085074047,1
100001022,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.171581905,0.031822454,6.97E-08,7.48E-05
100001034,indoleacetate,Amino Acid,Tryptophan Metabolism,-0.025772245,0.03533409,0.465764639,1
100001040,1-linoleoylglycerol (18:2),Lipid,Monoacylglycerol,0.00592366,0.034898896,0.865216396,1
100001051,1-methylhistidine,Amino Acid,Histidine Metabolism,0.107718007,0.038960958,0.005696331,1
100001054,butyrylcarnitine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),0.428802748,0.038760275,1.90E-28,2.04E-25
100001055,isobutyrylcarnitine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",-0.0938882,0.035673279,0.008491097,1
100001073,androsterone sulfate,Lipid,Androgenic Steroids,-0.416881018,0.038471037,2.32E-27,2.49E-24
100001081,2-pyrrolidinone,Amino Acid,Glutamate Metabolism,-0.124144997,0.041135864,0.00254511,1
100001083,indolepropionate,Amino Acid,Tryptophan Metabolism,-0.203323414,0.035155988,7.32E-09,7.85E-06
100001092,trigonelline (N'-methylnicotinate),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,-0.176992202,0.038142521,3.48E-06,0.003733263
100001102,dodecanedioate (C12-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.266882514,0.038211207,2.86E-12,3.07E-09
100001104,N-acetyltyrosine,Amino Acid,Tyrosine Metabolism,0.389299511,0.045028116,5.35E-18,5.74E-15
100001106,"1,3-dimethylurate",Xenobiotics,Xanthine Metabolism,0.213190374,0.040280586,1.21E-07,0.000129369
100001108,3-methylxanthine,Xenobiotics,Xanthine Metabolism,0.153896024,0.040666491,0.000154114,0.165364371
100001112,3-hydroxylaurate,Lipid,"Fatty Acid, Monohydroxy",-0.12972199,0.036581715,0.000390995,0.419537941
100001121,pyridoxate,Cofactors and Vitamins,Vitamin B6 Metabolism,-0.000862846,0.038027809,0.981897655,1
100001126,gamma-glutamylvaline,Peptide,Gamma-glutamyl Amino Acid,0.600428372,0.044775543,5.30E-41,5.69E-38
100001127,pyroglutamylglycine,Peptide,Modified Peptides,0.034861527,0.037309503,0.350104122,1
100001132,pyroglutamylvaline,Peptide,Modified Peptides,0.726300177,0.052033334,2.80E-44,3.00E-41
100001162,propionylcarnitine (C3),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),0.27693589,0.038260032,4.54E-13,4.88E-10
100001167,pro-hydroxy-pro,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.193251865,0.043200576,7.70E-06,0.008261978
100001170,3-hydroxy-2-ethylpropionate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.164210749,0.0381507,1.68E-05,0.017977101
100001178,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),Lipid,"Fatty Acid, Dicarboxylate",0.042889949,0.035630313,0.228686658,1
100001181,docosapentaenoate (n3 DPA; 22:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),-0.012114436,0.038294708,0.75173874,1
100001182,docosadienoate (22:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.068329646,0.035559252,0.054659697,1
100001193,adrenate (22:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.205706943,0.037219016,3.26E-08,3.50E-05
100001197,10-undecenoate (11:1n1),Lipid,Medium Chain Fatty Acid,-0.271212577,0.036546046,1.16E-13,1.25E-10
100001208,1-methyl-4-imidazoleacetate,Amino Acid,Histidine Metabolism,0.113439284,0.040093521,0.004664018,1
100001211,sebacate (C10-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.05920082,0.036994371,0.109539673,1
100001229,stearidonate (18:4n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),-7.86E-05,0.039255896,0.998401942,1
100001232,5-dodecenoate (12:1n7),Lipid,Medium Chain Fatty Acid,-0.032104986,0.039631839,0.417893815,1
100001247,octanoylcarnitine (C8),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",-0.218540005,0.039975768,4.58E-08,4.92E-05
100001251,decanoylcarnitine (C10),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",-0.276383402,0.038775788,1.02E-12,1.09E-09
100001253,N-acetylglutamine,Amino Acid,Glutamate Metabolism,0.054491807,0.036183011,0.132065804,1
100001254,N-acetyltryptophan,Amino Acid,Tryptophan Metabolism,0.226038973,0.039359482,9.30E-09,9.98E-06
100001256,N-acetylphenylalanine,Amino Acid,Phenylalanine Metabolism,0.498357392,0.039644907,3.07E-36,3.29E-33
100001257,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,-0.158974797,0.034664869,4.52E-06,0.004846869
100001263,1-palmitoyl-GPC (16:0),Lipid,Lysophospholipid,-0.32456541,0.035908183,1.58E-19,1.70E-16
100001264,1-margaroyl-GPC (17:0),Lipid,Lysophospholipid,-0.632204443,0.039946491,2.05E-56,2.20E-53
100001266,N-acetylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.018935083,0.037976634,0.618062435,1
100001267,piperine,Xenobiotics,Food Component/Plant,0.208853423,0.038733782,6.97E-08,7.48E-05
100001270,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.070682399,0.038285439,0.064863846,1
100001271,1-stearoyl-GPC (18:0),Lipid,Lysophospholipid,-0.324875174,0.035302247,3.49E-20,3.75E-17
100001272,1-oleoyl-GPC (18:1),Lipid,Lysophospholipid,-0.641383155,0.03916441,2.81E-60,3.01E-57
100001274,N-acetylthreonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",0.154845868,0.037155522,3.08E-05,0.033043057
100001276,N-acetylisoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.416330577,0.045753183,9.08E-20,9.74E-17
100001277,10-nonadecenoate (19:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,0.089258026,0.036626009,0.014809183,1
100001278,10-heptadecenoate (17:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,0.233185898,0.038378399,1.23E-09,1.32E-06
100001287,epiandrosterone sulfate,Lipid,Androgenic Steroids,-0.429549545,0.038751822,1.49E-28,1.60E-25
100001293,N-acetylhistidine,Amino Acid,Histidine Metabolism,-0.131187155,0.035281494,0.000200569,0.215210008
100001294,gamma-glutamylglycine,Peptide,Gamma-glutamyl Amino Acid,-0.299987408,0.035668841,4.09E-17,4.39E-14
100001295,gamma-glutamyltryptophan,Peptide,Gamma-glutamyl Amino Acid,0.17389966,0.037903815,4.48E-06,0.004803656
100001296,stachydrine,Xenobiotics,Food Component/Plant,-0.071728014,0.037527381,0.055959429,1
100001300,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.306020761,0.036967498,1.25E-16,1.34E-13
100001313,gamma-glutamylmethionine,Peptide,Gamma-glutamyl Amino Acid,0.032016754,0.038154792,0.401397478,1
100001314,gamma-glutamylthreonine,Peptide,Gamma-glutamyl Amino Acid,0.131057212,0.040003015,0.001052202,1
100001315,p-cresol sulfate,Xenobiotics,Benzoate Metabolism,-0.228691192,0.033051375,4.54E-12,4.87E-09
100001320,erythronate*,Carbohydrate,Aminosugar Metabolism,0.2986567,0.03718189,9.56E-16,1.03E-12
100001335,eicosenoate (20:1),Lipid,Long Chain Monounsaturated Fatty Acid,0.08607088,0.037309458,0.021057867,1
100001337,linolenate [alpha or gamma; (18:3n3 or 6)],Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.011230847,0.037430872,0.764144841,1
100001359,aconitate [cis or trans],Energy,TCA Cycle,0.527197075,0.039936986,8.69E-40,9.32E-37
100001383,1-myristoyl-GPC (14:0),Lipid,Lysophospholipid,0.100219512,0.036613141,0.00619542,1
100001384,1-arachidoyl-GPC (20:0),Lipid,Lysophospholipid,-0.622033772,0.035242237,1.01E-69,1.09E-66
100001386,heme,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,0.138873499,0.037148243,0.000185225,0.198746098
100001391,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.39694112,0.038528619,6.87E-25,7.37E-22
100001392,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",-0.247016562,0.037990769,7.93E-11,8.50E-08
100001393,isovalerylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.707186249,0.043368164,8.86E-60,9.51E-57
100001395,1-linoleoyl-GPC (18:2),Lipid,Lysophospholipid,-0.794609399,0.040520551,1.27E-85,1.36E-82
100001396,7-methylxanthine,Xenobiotics,Xanthine Metabolism,0.10149389,0.03864203,0.008626407,1
100001397,"1,3,7-trimethylurate",Xenobiotics,Xanthine Metabolism,0.389580427,0.042524656,5.13E-20,5.50E-17
100001398,"3,7-dimethylurate",Xenobiotics,Xanthine Metabolism,0.158554442,0.037841038,2.79E-05,0.029930091
100001399,"1,7-dimethylurate",Xenobiotics,Xanthine Metabolism,0.338608393,0.047839331,1.46E-12,1.57E-09
100001400,1-methylurate,Xenobiotics,Xanthine Metabolism,0.204377421,0.040055231,3.35E-07,0.000359874
100001403,5-acetylamino-6-amino-3-methyluracil,Xenobiotics,Xanthine Metabolism,0.185301612,0.043172507,1.77E-05,0.018989382
100001405,1-methylxanthine,Xenobiotics,Xanthine Metabolism,0.048207014,0.038196979,0.206925921,1
100001409,N1-methylinosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.723376512,0.054276319,1.60E-40,1.71E-37
100001412,"N2,N2-dimethylguanosine",Nucleotide,"Purine Metabolism, Guanine containing",0.704473401,0.042630276,2.42E-61,2.59E-58
100001415,N6-carbamoylthreonyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",0.382343876,0.041903118,7.21E-20,7.73E-17
100001416,orotidine,Nucleotide,"Pyrimidine Metabolism, Orotate containing",0.440126729,0.03480418,1.18E-36,1.27E-33
100001417,phenylacetylglutamine,Peptide,Acetylated Peptides,-0.056507265,0.035428022,0.110714948,1
100001423,4-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,0.093662003,0.036004635,0.009284754,1
100001425,"5,6-dihydrouridine",Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.127357564,0.03507996,0.00028288,0.3035301
100001426,3-(3-amino-3-carboxypropyl)uridine*,Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.334613241,0.040622883,1.76E-16,1.89E-13
100001433,1-arachidonylglycerol (20:4),Lipid,Monoacylglycerol,0.05060128,0.036462649,0.165211185,1
100001446,5-methyluridine (ribothymidine),Nucleotide,"Pyrimidine Metabolism, Uracil containing",-0.295597814,0.033692357,1.73E-18,1.86E-15
100001454,3-hydroxydodecanedioate*,Lipid,"Fatty Acid, Dicarboxylate",-0.108951703,0.036386332,0.002750726,1
100001456,7-methylguanine,Nucleotide,"Purine Metabolism, Guanine containing",0.346909929,0.037327664,1.49E-20,1.60E-17
100001461,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,-0.221623718,0.035725148,5.52E-10,5.92E-07
100001462,1-stearoyl-GPG (18:0),Lipid,Lysophospholipid,0.281536697,0.037972105,1.22E-13,1.31E-10
100001466,3-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",-0.003050886,0.047532055,0.948822239,1
100001468,N1-methyl-2-pyridone-5-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,0.30266354,0.035717987,2.38E-17,2.55E-14
100001485,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid,0.802230522,0.046889315,1.27E-65,1.36E-62
100001501,oleoylcarnitine (C18:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.105542954,0.037268195,0.004626008,1
100001509,2-methylbutyrylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.13928208,0.041812244,0.000864938,0.928077971
100001510,phenol sulfate,Amino Acid,Tyrosine Metabolism,-0.013372095,0.037407001,0.720735699,1
100001511,1-palmitoleoyl-GPC (16:1)*,Lipid,Lysophospholipid,0.025786122,0.035434663,0.466791769,1
100001540,glutamine_degradant*,Partially Characterized Molecules,Partially Characterized Molecules,-0.256289959,0.045356155,1.60E-08,1.72E-05
100001541,2-hydroxy-3-methylvalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.30363858,0.042740188,1.21E-12,1.30E-09
100001550,homostachydrine*,Xenobiotics,Food Component/Plant,-0.08834001,0.042386435,0.037145834,1
100001551,1-arachidonoyl-GPC (20:4n6)*,Lipid,Lysophospholipid,-0.386905952,0.038364832,6.44E-24,6.91E-21
100001552,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,Lipid,Lysophospholipid,0.150690693,0.039966827,0.00016299,0.174888153
100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,Lysophospholipid,-0.591847128,0.039136851,1.15E-51,1.23E-48
100001554,2-arachidonoyl-GPC (20:4)*,Lipid,Lysophospholipid,-0.129952064,0.031532483,3.77E-05,0.040439596
100001555,2-stearoyl-GPC (18:0)*,Lipid,Lysophospholipid,-0.157441016,0.03300609,1.84E-06,0.001976159
100001556,2-oleoyl-GPC (18:1)*,Lipid,Lysophospholipid,-0.291505638,0.034528965,3.11E-17,3.34E-14
100001557,2-linoleoyl-GPC (18:2)*,Lipid,Lysophospholipid,-0.475274288,0.036186093,2.10E-39,2.25E-36
100001562,2-palmitoyl-GPC (16:0)*,Lipid,Lysophospholipid,-0.147306294,0.034056127,1.52E-05,0.016337163
100001563,2-myristoyl-GPC (14:0)*,Lipid,Lysophospholipid,0.068639717,0.035160002,0.050913249,1
100001565,2-docosahexaenoyl-GPC (22:6)*,Lipid,Lysophospholipid,-0.171347215,0.033801252,3.99E-07,0.000428527
100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,Lysophospholipid,-0.454680025,0.036676736,2.71E-35,2.91E-32
100001567,1-palmitoyl-GPE (16:0),Lipid,Lysophospholipid,-0.313306606,0.036441416,8.14E-18,8.74E-15
100001569,1-oleoyl-GPE (18:1),Lipid,Lysophospholipid,-0.071442807,0.037076204,0.053989845,1
100001570,1-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid,-0.252307732,0.036721612,6.38E-12,6.85E-09
100001571,1-arachidonoyl-GPE (20:4n6)*,Lipid,Lysophospholipid,-0.201091963,0.036641776,4.06E-08,4.36E-05
100001579,2-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",-0.122660196,0.034607336,0.000393596,0.422328598
100001580,docosapentaenoate (n6 DPA; 22:5n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),-0.054566204,0.036448696,0.134375368,1
100001586,gulonate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.042318555,0.034413971,0.218812791,1
100001593,glutarylcarnitine (C5-DC),Amino Acid,Lysine Metabolism,-0.079241407,0.03999162,0.047540799,1
100001594,beta-hydroxyisovaleroylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.118866243,0.037545719,0.001546004,1
100001597,tiglylcarnitine (C5:1-DC),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.054055809,0.038061467,0.155542482,1
100001604,hydroquinone sulfate,Xenobiotics,Drug - Topical Agents,0.107827088,0.037789587,0.004326033,1
100001605,catechol sulfate,Xenobiotics,Benzoate Metabolism,-0.258601884,0.036511551,1.41E-12,1.52E-09
100001606,cholesterol sulfate,Lipid,Sterol,-0.319148876,0.039519785,6.71E-16,7.20E-13
100001609,7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.317300453,0.035727154,6.61E-19,7.10E-16
100001613,tetradecanedioate (C14-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.118856707,0.037402886,0.00148427,1
100001614,hexadecanedioate (C16-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.028146367,0.036878899,0.445337811,1
100001615,octadecanedioate (C18-DC),Lipid,"Fatty Acid, Dicarboxylate",0.009258961,0.032959204,0.77877033,1
100001620,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism,-0.174931861,0.036899266,2.13E-06,0.002284214
100001624,3-(3-hydroxyphenyl)propionate,Xenobiotics,Benzoate Metabolism,-0.150826638,0.035302028,1.93E-05,0.020743768
100001635,ectoine,Xenobiotics,Chemical,0.091706306,0.039534778,0.020360561,1
100001651,2-oleoyl-GPE (18:1)*,Lipid,Lysophospholipid,-0.005949862,0.034848125,0.86443061,1
100001652,2-palmitoyl-GPE (16:0)*,Lipid,Lysophospholipid,-0.171544194,0.034772888,8.09E-07,0.000867654
100001654,1-arachidonoyl-GPI (20:4)*,Lipid,Lysophospholipid,0.172081996,0.035787137,1.52E-06,0.001631783
100001655,1-palmitoyl-GPI (16:0),Lipid,Lysophospholipid,0.130063935,0.037637908,0.000548941,0.589013374
100001657,glycolithocholate sulfate*,Lipid,Secondary Bile Acid Metabolism,-0.142724779,0.033766083,2.37E-05,0.02542651
100001658,taurolithocholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,-0.169291719,0.033264809,3.60E-07,0.000385799
100001662,deoxycarnitine,Lipid,Carnitine Metabolism,-0.080330381,0.031839598,0.011636803,1
100001668,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism,0.146505259,0.045838109,0.001392769,1
100001674,2-arachidonoyl-GPE (20:4)*,Lipid,Lysophospholipid,-0.160822032,0.034131117,2.45E-06,0.002633476
100001710,leucylleucine,Peptide,Dipeptide,0.47677112,0.042998864,1.43E-28,1.54E-25
100001730,"3,4-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",0.359398603,0.03763275,1.30E-21,1.39E-18
100001733,hexanoylglutamine,Lipid,Fatty Acid Metabolism (Acyl Glutamine),0.225353866,0.037130134,1.28E-09,1.38E-06
100001734,N6-acetyllysine,Amino Acid,Lysine Metabolism,0.079354338,0.034155325,0.020161044,1
100001739,dihomo-linolenate (20:3n3 or n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.267439371,0.03740291,8.66E-13,9.30E-10
100001740,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",0.253082712,0.033323994,3.09E-14,3.31E-11
100001743,tryptophan betaine,Amino Acid,Tryptophan Metabolism,-0.041970052,0.040039846,0.294543183,1
100001755,4-vinylphenol sulfate,Xenobiotics,Benzoate Metabolism,-0.021984985,0.0370032,0.552420214,1
100001756,4-ethylphenylsulfate,Xenobiotics,Benzoate Metabolism,-0.228607689,0.037474191,1.06E-09,1.14E-06
100001757,thymol sulfate,Xenobiotics,Food Component/Plant,-0.012786339,0.038197608,0.737819805,1
100001765,3-methyladipate,Lipid,"Fatty Acid, Dicarboxylate",-0.188682925,0.038905339,1.24E-06,0.001326111
100001767,pyrraline,Xenobiotics,Food Component/Plant,0.066972849,0.038211753,0.079657519,1
100001776,2-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid,-0.107675795,0.032701517,0.000992356,1
100001777,1-oleoyl-GPI (18:1),Lipid,Lysophospholipid,0.058825685,0.035619611,0.098637106,1
100001778,1-linoleoyl-GPI (18:2)*,Lipid,Lysophospholipid,0.159437305,0.035413099,6.72E-06,0.007215884
100001786,1-palmitoleoyl-GPI (16:1)*,Lipid,Lysophospholipid,0.613497599,0.043871871,1.96E-44,2.10E-41
100001806,o-cresol sulfate,Xenobiotics,Benzoate Metabolism,0.021756647,0.038085635,0.567826143,1
100001810,dimethylarginine (SDMA + ADMA),Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.289428839,0.038738293,7.94E-14,8.51E-11
100001851,N-acetylserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",0.248846256,0.036408871,8.21E-12,8.81E-09
100001856,1-stearoyl-2-oleoyl-GPE (18:0/18:1),Lipid,Phosphatidylethanolamine (PE),0.484451401,0.036023551,3.16E-41,3.39E-38
100001868,4-allylphenol sulfate,Xenobiotics,Food Component/Plant,-0.062461414,0.038846071,0.107852478,1
100001869,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,Phosphatidylcholine (PC),0.125471605,0.038261702,0.001040649,1
100001870,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),Lipid,Phosphatidylethanolamine (PE),0.222006573,0.036816076,1.64E-09,1.76E-06
100001876,sphinganine-1-phosphate,Lipid,Sphingolipid Synthesis,-0.017420257,0.035913943,0.62763694,1
100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,Hexosylceramides (HCER),-0.264864356,0.034761188,2.55E-14,2.73E-11
100001925,cyclo(leu-pro),Peptide,Dipeptide,0.529928624,0.042545052,1.30E-35,1.40E-32
100001948,succinylcarnitine (C4-DC),Energy,TCA Cycle,0.486568314,0.056296152,5.48E-18,5.87E-15
100001950,"bilirubin (E,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.204682717,0.035194202,6.03E-09,6.47E-06
100001951,"bilirubin (E,Z or Z,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.295714892,0.034268132,6.17E-18,6.62E-15
100001956,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.155710287,0.039067868,6.73E-05,0.072212594
100001977,beta-cryptoxanthin,Cofactors and Vitamins,Vitamin A Metabolism,-0.581877649,0.041814586,5.09E-44,5.46E-41
100001987,"5alpha-androstan-3beta,17beta-diol disulfate",Lipid,Androgenic Steroids,0.087241576,0.04644863,0.06034863,1
100001988,"5alpha-pregnan-3beta,20alpha-diol disulfate",Lipid,Progestin Steroids,-0.148944758,0.0372887,6.49E-05,0.069602584
100001989,glycocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,0.10598624,0.035169949,0.002582144,1
100001990,taurocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,0.040416175,0.034490508,0.241275067,1
100001992,"androstenediol (3beta,17beta) disulfate (1)",Lipid,Androgenic Steroids,0.259891692,0.041967806,5.92E-10,6.35E-07
100001993,pregnenediol disulfate (C21H34O8S2)*,Lipid,Pregnenolone Steroids,-0.031460903,0.040129915,0.433054002,1
100001994,"androstenediol (3beta,17beta) disulfate (2)",Lipid,Androgenic Steroids,0.061752299,0.041519065,0.136929276,1
100001999,21-hydroxypregnenolone disulfate,Lipid,Pregnenolone Steroids,-0.095524115,0.035801745,0.007627217,1
100002008,"5alpha-androstan-3alpha,17alpha-diol monosulfate",Lipid,Androgenic Steroids,-0.425733001,0.041994708,3.76E-24,4.03E-21
100002009,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",Lipid,Progestin Steroids,-0.330246795,0.040679487,4.73E-16,5.07E-13
100002014,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",Lipid,Progestin Steroids,-0.378543988,0.040408892,7.40E-21,7.94E-18
100002015,5alpha-pregnan-diol disulfate,Lipid,Progestin Steroids,-0.148863578,0.038648067,0.000117266,0.125826133
100002018,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",Lipid,Androgenic Steroids,-0.136232807,0.039271365,0.000522378,0.560511119
100002021,"5alpha-androstan-3beta,17alpha-diol disulfate",Lipid,Androgenic Steroids,-0.187233194,0.041117502,5.27E-06,0.005658176
100002024,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",Lipid,Androgenic Steroids,-0.148542021,0.039506971,0.000169985,0.182394353
100002026,"androstenediol (3alpha, 17alpha) monosulfate (2)",Lipid,Androgenic Steroids,-0.076585549,0.039728423,0.053889109,1
100002027,"androstenediol (3alpha, 17alpha) monosulfate (3)",Lipid,Androgenic Steroids,-0.29895999,0.042180447,1.36E-12,1.46E-09
100002028,"androstenediol (3beta,17beta) monosulfate (1)",Lipid,Androgenic Steroids,-0.033495804,0.041815962,0.423114783,1
100002029,"androstenediol (3beta,17beta) monosulfate (2)",Lipid,Androgenic Steroids,0.050149602,0.036741368,0.172273286,1
100002060,1-docosahexaenoyl-GPE (22:6)*,Lipid,Lysophospholipid,-0.180097762,0.036217479,6.60E-07,0.000708558
100002061,2-docosahexaenoyl-GPE (22:6)*,Lipid,Lysophospholipid,-0.155119359,0.034370765,6.39E-06,0.006854443
100002063,1-docosapentaenoyl-GPC (22:5n3)*,Lipid,Lysophospholipid,-0.488874508,0.037981929,6.53E-38,7.01E-35
100002064,1-docosapentaenoyl-GPE (22:5n6)*,Lipid,Lysophospholipid,-0.010201532,0.038226215,0.789567193,1
100002067,pregnenediol sulfate (C21H34O5S)*,Lipid,Pregnenolone Steroids,-0.37042965,0.041541262,4.78E-19,5.13E-16
100002070,2-hydroxyglutarate,Lipid,"Fatty Acid, Dicarboxylate",0.200449446,0.042750946,2.75E-06,0.002949132
100002094,gamma-CEHC,Cofactors and Vitamins,Tocopherol Metabolism,0.042745948,0.035544338,0.229127575,1
100002102,N-acetyl-beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.210672461,0.038628382,4.93E-08,5.29E-05
100002106,"sphingomyelin (d18:1/18:1, d18:2/18:0)",Lipid,Sphingomyelins,0.287431226,0.037996709,3.89E-14,4.17E-11
100002107,palmitoyl sphingomyelin (d18:1/16:0),Lipid,Sphingomyelins,-0.372970022,0.036614244,2.28E-24,2.45E-21
100002122,3-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,-0.085482208,0.035124853,0.014946723,1
100002126,16alpha-hydroxy DHEA 3-sulfate,Lipid,Androgenic Steroids,0.273011088,0.037939747,6.20E-13,6.66E-10
100002129,pregnenolone sulfate,Lipid,Pregnenolone Steroids,-0.373487622,0.03878264,5.96E-22,6.39E-19
100002152,andro steroid monosulfate C19H28O6S (1)*,Lipid,Androgenic Steroids,0.201075374,0.038893583,2.34E-07,0.000251337
100002154,ergothioneine,Xenobiotics,Food Component/Plant,-0.034750783,0.042106447,0.409196809,1
100002171,1-margaroyl-GPE (17:0)*,Lipid,Lysophospholipid,-0.146774793,0.034344633,1.92E-05,0.020639454
100002173,1-pentadecanoyl-GPC (15:0)*,Lipid,Lysophospholipid,-0.360207505,0.035962173,1.29E-23,1.39E-20
100002183,S-methylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",-0.289003189,0.036611531,2.93E-15,3.15E-12
100002196,13-HODE + 9-HODE,Lipid,"Fatty Acid, Monohydroxy",-0.098870923,0.034163908,0.003803479,1
100002199,tridecenedioate (C13:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",-0.216829722,0.034240323,2.41E-10,2.59E-07
100002253,cinnamoylglycine,Xenobiotics,Food Component/Plant,-0.321261987,0.036310663,8.94E-19,9.60E-16
100002259,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.18154051,0.036892139,8.62E-07,0.000924617
100002284,"2S,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",0.140116475,0.04268122,0.001027596,1
100002293,phenylalanylphenylalanine,Peptide,Dipeptide,-0.101679471,0.03351401,0.00241383,1
100002356,(16 or 17)-methylstearate (a19:0 or i19:0),Lipid,"Fatty Acid, Branched",-0.044123125,0.033241142,0.184388011,1
