CHEM_ID,CHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,Est,SE,P,adjP_Bonf
100001002,EDTA,Xenobiotics,Chemical,0.04567431,0.039049078,0.242136117,1
100001006,N-acetylglycine,Amino Acid,"Glycine, Serine and Threonine Metabolism",-0.268229126,0.039332345,9.13E-12,9.80E-09
100001007,ribonate,Carbohydrate,Pentose Metabolism,0.302282132,0.043550396,3.89E-12,4.18E-09
100001022,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.177713823,0.031651943,1.97E-08,2.11E-05
100001034,indoleacetate,Amino Acid,Tryptophan Metabolism,0.026765683,0.034698968,0.440488675,1
100001040,1-linoleoylglycerol (18:2),Lipid,Monoacylglycerol,0.129221188,0.035558709,0.000279035,0.299404871
100001051,1-methylhistidine,Amino Acid,Histidine Metabolism,-0.169967009,0.033043459,2.69E-07,0.00028898
100001054,butyrylcarnitine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),0.086706508,0.037033564,0.019216961,1
100001055,isobutyrylcarnitine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.064689098,0.037876687,0.087657327,1
100001073,androsterone sulfate,Lipid,Androgenic Steroids,-0.109638954,0.037515768,0.003472597,1
100001081,2-pyrrolidinone,Amino Acid,Glutamate Metabolism,0.133220221,0.0464869,0.004160117,1
100001083,indolepropionate,Amino Acid,Tryptophan Metabolism,-0.281690323,0.034476046,3.07E-16,3.29E-13
100001092,trigonelline (N'-methylnicotinate),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,-0.099486738,0.039288365,0.011334322,1
100001102,dodecanedioate (C12-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.097091798,0.036345327,0.007554244,1
100001104,N-acetyltyrosine,Amino Acid,Tyrosine Metabolism,-0.129191338,0.032980261,8.96E-05,0.096110199
100001106,"1,3-dimethylurate",Xenobiotics,Xanthine Metabolism,0.034893783,0.03740221,0.350854184,1
100001108,3-methylxanthine,Xenobiotics,Xanthine Metabolism,-0.016056985,0.036808957,0.662673536,1
100001112,3-hydroxylaurate,Lipid,"Fatty Acid, Monohydroxy",0.216646503,0.037557608,8.00E-09,8.59E-06
100001121,pyridoxate,Cofactors and Vitamins,Vitamin B6 Metabolism,0.070118238,0.033688631,0.03740078,1
100001126,gamma-glutamylvaline,Peptide,Gamma-glutamyl Amino Acid,0.68418625,0.046152841,1.02E-49,1.09E-46
100001127,pyroglutamylglycine,Peptide,Modified Peptides,0.103676636,0.037839707,0.006145975,1
100001132,pyroglutamylvaline,Peptide,Modified Peptides,0.51493789,0.047111786,8.27E-28,8.88E-25
100001162,propionylcarnitine (C3),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),0.343276011,0.037760567,9.83E-20,1.05E-16
100001167,pro-hydroxy-pro,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.18231235,0.030464929,2.17E-09,2.33E-06
100001170,3-hydroxy-2-ethylpropionate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.294167478,0.038086356,1.13E-14,1.21E-11
100001178,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),Lipid,"Fatty Acid, Dicarboxylate",0.039695212,0.034502433,0.249936047,1
100001181,docosapentaenoate (n3 DPA; 22:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.183398734,0.037954512,1.35E-06,0.001449869
100001182,docosadienoate (22:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.21578891,0.036077371,2.21E-09,2.38E-06
100001193,adrenate (22:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.425566284,0.039065355,1.24E-27,1.33E-24
100001197,10-undecenoate (11:1n1),Lipid,Medium Chain Fatty Acid,-0.286472144,0.036288004,2.92E-15,3.13E-12
100001208,1-methyl-4-imidazoleacetate,Amino Acid,Histidine Metabolism,0.080944863,0.038643638,0.036202195,1
100001211,sebacate (C10-DC),Lipid,"Fatty Acid, Dicarboxylate",0.031692337,0.036494124,0.385162809,1
100001229,stearidonate (18:4n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),-0.022998459,0.038127749,0.546379131,1
100001232,5-dodecenoate (12:1n7),Lipid,Medium Chain Fatty Acid,-0.379896258,0.03870208,9.62E-23,1.03E-19
100001247,octanoylcarnitine (C8),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",-0.15280694,0.0399447,0.000130527,0.140055444
100001251,decanoylcarnitine (C10),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",-0.177804671,0.038564897,4.02E-06,0.004309607
100001253,N-acetylglutamine,Amino Acid,Glutamate Metabolism,0.007429381,0.034941485,0.831620629,1
100001254,N-acetyltryptophan,Amino Acid,Tryptophan Metabolism,-0.010058192,0.034547321,0.770942361,1
100001256,N-acetylphenylalanine,Amino Acid,Phenylalanine Metabolism,0.179425732,0.03776077,2.02E-06,0.002164986
100001257,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,-0.099673219,0.03475019,0.004127123,1
100001263,1-palmitoyl-GPC (16:0),Lipid,Lysophospholipid,-0.201624482,0.035125392,9.46E-09,1.02E-05
100001264,1-margaroyl-GPC (17:0),Lipid,Lysophospholipid,-0.545318843,0.0394015,1.46E-43,1.57E-40
100001266,N-acetylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.096267616,0.036804691,0.008906186,1
100001267,piperine,Xenobiotics,Food Component/Plant,0.07722168,0.036235415,0.033080024,1
100001270,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.045896701,0.037794783,0.224607982,1
100001271,1-stearoyl-GPC (18:0),Lipid,Lysophospholipid,-0.549167759,0.035963379,1.21E-52,1.30E-49
100001272,1-oleoyl-GPC (18:1),Lipid,Lysophospholipid,-0.390366151,0.037137896,7.67E-26,8.23E-23
100001274,N-acetylthreonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",0.016729586,0.03533819,0.635918002,1
100001276,N-acetylisoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.64498883,0.049733328,1.84E-38,1.97E-35
100001277,10-nonadecenoate (19:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,0.063223242,0.036721928,0.085128331,1
100001278,10-heptadecenoate (17:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,0.04419973,0.038371874,0.24937107,1
100001287,epiandrosterone sulfate,Lipid,Androgenic Steroids,-0.061403751,0.038697595,0.112567278,1
100001293,N-acetylhistidine,Amino Acid,Histidine Metabolism,-0.149817712,0.035242336,2.13E-05,0.022828037
100001294,gamma-glutamylglycine,Peptide,Gamma-glutamyl Amino Acid,-0.512796802,0.038065623,2.30E-41,2.47E-38
100001295,gamma-glutamyltryptophan,Peptide,Gamma-glutamyl Amino Acid,-0.24319949,0.031712237,1.73E-14,1.86E-11
100001296,stachydrine,Xenobiotics,Food Component/Plant,-0.043014285,0.036633111,0.240318353,1
100001300,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.475000359,0.037241467,2.94E-37,3.15E-34
100001313,gamma-glutamylmethionine,Peptide,Gamma-glutamyl Amino Acid,-0.192601612,0.036263594,1.09E-07,0.000116884
100001314,gamma-glutamylthreonine,Peptide,Gamma-glutamyl Amino Acid,-0.262150613,0.042373671,6.15E-10,6.59E-07
100001315,p-cresol sulfate,Xenobiotics,Benzoate Metabolism,0.084072743,0.035985574,0.019476124,1
100001320,erythronate*,Carbohydrate,Aminosugar Metabolism,0.576507249,0.037367441,1.06E-53,1.14E-50
100001335,eicosenoate (20:1),Lipid,Long Chain Monounsaturated Fatty Acid,0.241048622,0.038167513,2.69E-10,2.89E-07
100001337,linolenate [alpha or gamma; (18:3n3 or 6)],Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.034359515,0.037325788,0.357295765,1
100001359,aconitate [cis or trans],Energy,TCA Cycle,0.846004621,0.042473458,2.82E-88,3.02E-85
100001383,1-myristoyl-GPC (14:0),Lipid,Lysophospholipid,-0.000725319,0.036259405,0.984040487,1
100001384,1-arachidoyl-GPC (20:0),Lipid,Lysophospholipid,-0.613454165,0.034701875,6.21E-70,6.67E-67
100001386,heme,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.013253004,0.035846156,0.711591904,1
100001391,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.1769415,0.037507143,2.39E-06,0.002561378
100001392,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",-0.177141343,0.037967429,3.08E-06,0.003301599
100001393,isovalerylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.447669912,0.040820699,5.52E-28,5.93E-25
100001395,1-linoleoyl-GPC (18:2),Lipid,Lysophospholipid,-0.542715945,0.03760885,3.32E-47,3.57E-44
100001396,7-methylxanthine,Xenobiotics,Xanthine Metabolism,-0.045722773,0.036439322,0.209564215,1
100001397,"1,3,7-trimethylurate",Xenobiotics,Xanthine Metabolism,0.177463303,0.039485569,6.98E-06,0.007486499
100001398,"3,7-dimethylurate",Xenobiotics,Xanthine Metabolism,-0.106821545,0.035397235,0.002546224,1
100001399,"1,7-dimethylurate",Xenobiotics,Xanthine Metabolism,0.165932668,0.0422841,8.70E-05,0.093357905
100001400,1-methylurate,Xenobiotics,Xanthine Metabolism,0.093351882,0.038877581,0.016342512,1
100001403,5-acetylamino-6-amino-3-methyluracil,Xenobiotics,Xanthine Metabolism,0.118266584,0.040701758,0.003664473,1
100001405,1-methylxanthine,Xenobiotics,Xanthine Metabolism,-0.025811679,0.037025412,0.485718848,1
100001409,N1-methylinosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.263192061,0.043751171,1.79E-09,1.92E-06
100001412,"N2,N2-dimethylguanosine",Nucleotide,"Purine Metabolism, Guanine containing",0.184932334,0.037806179,1.00E-06,0.001073263
100001415,N6-carbamoylthreonyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",0.087423006,0.035878236,0.014823674,1
100001416,orotidine,Nucleotide,"Pyrimidine Metabolism, Orotate containing",0.167437257,0.032721455,3.10E-07,0.00033301
100001417,phenylacetylglutamine,Peptide,Acetylated Peptides,0.345519994,0.03859283,3.46E-19,3.71E-16
100001423,4-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,0.130245924,0.034925452,0.000192047,0.206065924
100001425,"5,6-dihydrouridine",Nucleotide,"Pyrimidine Metabolism, Uracil containing",-0.196578798,0.033589967,4.85E-09,5.20E-06
100001426,3-(3-amino-3-carboxypropyl)uridine*,Nucleotide,"Pyrimidine Metabolism, Uracil containing",-0.027053329,0.035209038,0.442271437,1
100001433,1-arachidonylglycerol (20:4),Lipid,Monoacylglycerol,0.02569357,0.036542546,0.481984805,1
100001446,5-methyluridine (ribothymidine),Nucleotide,"Pyrimidine Metabolism, Uracil containing",-0.215099266,0.033839855,2.07E-10,2.22E-07
100001454,3-hydroxydodecanedioate*,Lipid,"Fatty Acid, Dicarboxylate",0.299984286,0.038882738,1.21E-14,1.30E-11
100001456,7-methylguanine,Nucleotide,"Purine Metabolism, Guanine containing",0.022211552,0.035778256,0.534723684,1
100001461,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,-0.025846559,0.035488302,0.466422558,1
100001462,1-stearoyl-GPG (18:0),Lipid,Lysophospholipid,0.11620985,0.035716105,0.001139085,1
100001466,3-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",-0.145489369,0.046741563,0.001854259,1
100001468,N1-methyl-2-pyridone-5-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,-0.099218785,0.034411455,0.003935239,1
100001485,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid,0.823657229,0.046780627,2.18E-69,2.34E-66
100001501,oleoylcarnitine (C18:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.204722354,0.036983494,3.10E-08,3.33E-05
100001509,2-methylbutyrylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.097505857,0.040023458,0.01484175,1
100001510,phenol sulfate,Amino Acid,Tyrosine Metabolism,0.067831423,0.035778479,0.057976945,1
100001511,1-palmitoleoyl-GPC (16:1)*,Lipid,Lysophospholipid,-0.205935341,0.03565708,7.68E-09,8.24E-06
100001540,glutamine_degradant*,Partially Characterized Molecules,Partially Characterized Molecules,-0.819835298,0.049144383,1.77E-62,1.90E-59
100001541,2-hydroxy-3-methylvalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.499709265,0.045704483,7.97E-28,8.55E-25
100001550,homostachydrine*,Xenobiotics,Food Component/Plant,-0.031333685,0.042573233,0.461733755,1
100001551,1-arachidonoyl-GPC (20:4n6)*,Lipid,Lysophospholipid,-0.08110698,0.036377062,0.025772761,1
100001552,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,Lipid,Lysophospholipid,0.03607792,0.038831601,0.352844213,1
100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,Lysophospholipid,-0.575823831,0.038224259,2.78E-51,2.98E-48
100001554,2-arachidonoyl-GPC (20:4)*,Lipid,Lysophospholipid,-0.008876842,0.033457908,0.790767787,1
100001555,2-stearoyl-GPC (18:0)*,Lipid,Lysophospholipid,-0.223567819,0.033065388,1.37E-11,1.47E-08
100001556,2-oleoyl-GPC (18:1)*,Lipid,Lysophospholipid,-0.212784269,0.034270246,5.33E-10,5.72E-07
100001557,2-linoleoyl-GPC (18:2)*,Lipid,Lysophospholipid,-0.347826078,0.034745636,1.37E-23,1.47E-20
100001562,2-palmitoyl-GPC (16:0)*,Lipid,Lysophospholipid,-0.120053922,0.033853591,0.000390728,0.419251005
100001563,2-myristoyl-GPC (14:0)*,Lipid,Lysophospholipid,-0.020053664,0.03406975,0.556125525,1
100001565,2-docosahexaenoyl-GPC (22:6)*,Lipid,Lysophospholipid,-0.112498208,0.033961776,0.000924678,0.992179895
100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,Lysophospholipid,-0.25021295,0.035684138,2.35E-12,2.52E-09
100001567,1-palmitoyl-GPE (16:0),Lipid,Lysophospholipid,0.051165482,0.035967818,0.15487098,1
100001569,1-oleoyl-GPE (18:1),Lipid,Lysophospholipid,0.189689424,0.036508122,2.04E-07,0.000218705
100001570,1-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid,-0.137725204,0.035412232,0.000100576,0.107917837
100001571,1-arachidonoyl-GPE (20:4n6)*,Lipid,Lysophospholipid,0.141760708,0.035065425,5.28E-05,0.05668464
100001579,2-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",-0.145594759,0.035057794,3.28E-05,0.035211064
100001580,docosapentaenoate (n6 DPA; 22:5n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.159525698,0.038039222,2.74E-05,0.02944542
100001586,gulonate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.245989849,0.030700551,1.12E-15,1.21E-12
100001593,glutarylcarnitine (C5-DC),Amino Acid,Lysine Metabolism,-0.25457126,0.039029467,6.91E-11,7.42E-08
100001594,beta-hydroxyisovaleroylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.304822914,0.038049951,1.14E-15,1.22E-12
100001597,tiglylcarnitine (C5:1-DC),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.269364484,0.040593864,3.23E-11,3.47E-08
100001604,hydroquinone sulfate,Xenobiotics,Drug - Topical Agents,0.105956188,0.036768672,0.003955393,1
100001605,catechol sulfate,Xenobiotics,Benzoate Metabolism,-0.174948511,0.036666767,1.83E-06,0.001963929
100001606,cholesterol sulfate,Lipid,Sterol,0.127124282,0.038638949,0.001001677,1
100001609,7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.08630918,0.034719218,0.01292172,1
100001613,tetradecanedioate (C14-DC),Lipid,"Fatty Acid, Dicarboxylate",0.08887013,0.03607481,0.013758964,1
100001614,hexadecanedioate (C16-DC),Lipid,"Fatty Acid, Dicarboxylate",0.231204618,0.035124967,4.63E-11,4.97E-08
100001615,octadecanedioate (C18-DC),Lipid,"Fatty Acid, Dicarboxylate",0.187045889,0.041109016,5.36E-06,0.005756295
100001620,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism,-0.225521596,0.036591337,7.13E-10,7.65E-07
100001624,3-(3-hydroxyphenyl)propionate,Xenobiotics,Benzoate Metabolism,-0.096429657,0.034307665,0.004942892,1
100001635,ectoine,Xenobiotics,Chemical,0.018735934,0.037434652,0.616725109,1
100001651,2-oleoyl-GPE (18:1)*,Lipid,Lysophospholipid,0.087048131,0.03653739,0.017198346,1
100001652,2-palmitoyl-GPE (16:0)*,Lipid,Lysophospholipid,-0.010250058,0.034849558,0.768663883,1
100001654,1-arachidonoyl-GPI (20:4)*,Lipid,Lysophospholipid,0.071309456,0.035298084,0.043361863,1
100001655,1-palmitoyl-GPI (16:0),Lipid,Lysophospholipid,-0.27400882,0.034099707,9.32E-16,1.00E-12
100001657,glycolithocholate sulfate*,Lipid,Secondary Bile Acid Metabolism,-0.026971207,0.034629979,0.43607408,1
100001658,taurolithocholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,-0.133708684,0.033647583,7.07E-05,0.075899377
100001662,deoxycarnitine,Lipid,Carnitine Metabolism,-0.221935613,0.032301679,6.39E-12,6.85E-09
100001668,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism,0.144619632,0.044802559,0.001246884,1
100001674,2-arachidonoyl-GPE (20:4)*,Lipid,Lysophospholipid,-0.057047122,0.034619856,0.099390619,1
100001710,leucylleucine,Peptide,Dipeptide,0.238637115,0.039431084,1.43E-09,1.53E-06
100001730,"3,4-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",0.488855039,0.037826055,3.31E-38,3.55E-35
100001733,hexanoylglutamine,Lipid,Fatty Acid Metabolism (Acyl Glutamine),0.221989959,0.037011418,2.00E-09,2.15E-06
100001734,N6-acetyllysine,Amino Acid,Lysine Metabolism,-0.014593436,0.033728906,0.665255609,1
100001739,dihomo-linolenate (20:3n3 or n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.268673293,0.037732236,1.08E-12,1.15E-09
100001740,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",0.406995452,0.031149633,5.16E-39,5.54E-36
100001743,tryptophan betaine,Amino Acid,Tryptophan Metabolism,-0.204109134,0.039211304,1.94E-07,0.00020775
100001755,4-vinylphenol sulfate,Xenobiotics,Benzoate Metabolism,-0.031152789,0.036808002,0.397352422,1
100001756,4-ethylphenylsulfate,Xenobiotics,Benzoate Metabolism,-0.116314426,0.036350211,0.001375096,1
100001757,thymol sulfate,Xenobiotics,Food Component/Plant,0.006047187,0.036825172,0.86956314,1
100001765,3-methyladipate,Lipid,"Fatty Acid, Dicarboxylate",-0.123157903,0.03817412,0.001254393,1
100001767,pyrraline,Xenobiotics,Food Component/Plant,-0.040547144,0.036643277,0.268494125,1
100001776,2-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid,-0.174131982,0.031402064,2.94E-08,3.15E-05
100001777,1-oleoyl-GPI (18:1),Lipid,Lysophospholipid,-0.189382989,0.035002001,6.28E-08,6.74E-05
100001778,1-linoleoyl-GPI (18:2)*,Lipid,Lysophospholipid,-0.092697671,0.034404164,0.007052107,1
100001786,1-palmitoleoyl-GPI (16:1)*,Lipid,Lysophospholipid,0.095701916,0.036716094,0.009146253,1
100001806,o-cresol sulfate,Xenobiotics,Benzoate Metabolism,-0.04226409,0.03825404,0.269234626,1
100001810,dimethylarginine (SDMA + ADMA),Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.068964384,0.037561458,0.066351564,1
100001851,N-acetylserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",0.092791027,0.035128144,0.008253957,1
100001856,1-stearoyl-2-oleoyl-GPE (18:0/18:1),Lipid,Phosphatidylethanolamine (PE),0.543690001,0.036579139,5.70E-50,6.11E-47
100001868,4-allylphenol sulfate,Xenobiotics,Food Component/Plant,-0.155679412,0.038671178,5.68E-05,0.060947217
100001869,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,Phosphatidylcholine (PC),0.096980584,0.036577633,0.008016763,1
100001870,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),Lipid,Phosphatidylethanolamine (PE),0.356671311,0.037161334,8.16E-22,8.75E-19
100001876,sphinganine-1-phosphate,Lipid,Sphingolipid Synthesis,-0.095047842,0.034427376,0.005765617,1
100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,Hexosylceramides (HCER),-0.259177825,0.033831492,1.85E-14,1.98E-11
100001925,cyclo(leu-pro),Peptide,Dipeptide,0.304770052,0.038794314,3.96E-15,4.25E-12
100001948,succinylcarnitine (C4-DC),Energy,TCA Cycle,0.106861053,0.043245079,0.013471436,1
100001950,"bilirubin (E,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.052581868,0.034874972,0.131624919,1
100001951,"bilirubin (E,Z or Z,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.121458288,0.03463062,0.000452761,0.485812937
100001956,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.493902324,0.039584317,9.94E-36,1.07E-32
100001977,beta-cryptoxanthin,Cofactors and Vitamins,Vitamin A Metabolism,-0.470147697,0.038350372,1.50E-34,1.61E-31
100001987,"5alpha-androstan-3beta,17beta-diol disulfate",Lipid,Androgenic Steroids,0.425207055,0.048676022,2.43E-18,2.60E-15
100001988,"5alpha-pregnan-3beta,20alpha-diol disulfate",Lipid,Progestin Steroids,0.123084735,0.040011968,0.002096586,1
100001989,glycocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,0.054041061,0.03476348,0.120056762,1
100001990,taurocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,-0.148796673,0.032974581,6.41E-06,0.006875593
100001992,"androstenediol (3beta,17beta) disulfate (1)",Lipid,Androgenic Steroids,0.500324789,0.042289812,2.70E-32,2.90E-29
100001993,pregnenediol disulfate (C21H34O8S2)*,Lipid,Pregnenolone Steroids,0.170036795,0.040322506,2.48E-05,0.026574079
100001994,"androstenediol (3beta,17beta) disulfate (2)",Lipid,Androgenic Steroids,0.316046205,0.042897897,1.74E-13,1.87E-10
100001999,21-hydroxypregnenolone disulfate,Lipid,Pregnenolone Steroids,0.065995958,0.037307346,0.076897172,1
100002008,"5alpha-androstan-3alpha,17alpha-diol monosulfate",Lipid,Androgenic Steroids,-0.106100608,0.041503969,0.010576247,1
100002009,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",Lipid,Progestin Steroids,-0.136752538,0.043818917,0.001803261,1
100002014,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",Lipid,Progestin Steroids,-0.137128098,0.043106995,0.001467118,1
100002015,5alpha-pregnan-diol disulfate,Lipid,Progestin Steroids,-0.027098615,0.040865889,0.507259543,1
100002018,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",Lipid,Androgenic Steroids,0.069831281,0.039744613,0.078917828,1
100002021,"5alpha-androstan-3beta,17alpha-diol disulfate",Lipid,Androgenic Steroids,0.001668981,0.040245571,0.966921269,1
100002024,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",Lipid,Androgenic Steroids,0.172459755,0.041391835,3.09E-05,0.0331868
100002026,"androstenediol (3alpha, 17alpha) monosulfate (2)",Lipid,Androgenic Steroids,-0.015993639,0.040189492,0.690662819,1
100002027,"androstenediol (3alpha, 17alpha) monosulfate (3)",Lipid,Androgenic Steroids,0.09854422,0.044014555,0.025162375,1
100002028,"androstenediol (3beta,17beta) monosulfate (1)",Lipid,Androgenic Steroids,0.321603477,0.043516501,1.46E-13,1.57E-10
100002029,"androstenediol (3beta,17beta) monosulfate (2)",Lipid,Androgenic Steroids,0.060182321,0.037521877,0.108730321,1
100002060,1-docosahexaenoyl-GPE (22:6)*,Lipid,Lysophospholipid,0.136065462,0.036960173,0.00023195,0.248882132
100002061,2-docosahexaenoyl-GPE (22:6)*,Lipid,Lysophospholipid,-0.015632099,0.035343722,0.658280928,1
100002063,1-docosapentaenoyl-GPC (22:5n3)*,Lipid,Lysophospholipid,-0.273396981,0.035930608,2.76E-14,2.96E-11
100002064,1-docosapentaenoyl-GPE (22:5n6)*,Lipid,Lysophospholipid,0.141984273,0.039061062,0.000278055,0.298352795
100002067,pregnenediol sulfate (C21H34O5S)*,Lipid,Pregnenolone Steroids,-0.137102435,0.040891963,0.000799995,0.858394259
100002070,2-hydroxyglutarate,Lipid,"Fatty Acid, Dicarboxylate",0.182847327,0.041986871,1.33E-05,0.014286617
100002094,gamma-CEHC,Cofactors and Vitamins,Tocopherol Metabolism,0.023580956,0.03537445,0.505021386,1
100002102,N-acetyl-beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.162660588,0.037547116,1.48E-05,0.015842319
100002106,"sphingomyelin (d18:1/18:1, d18:2/18:0)",Lipid,Sphingomyelins,-0.194064684,0.035992646,6.98E-08,7.49E-05
100002107,palmitoyl sphingomyelin (d18:1/16:0),Lipid,Sphingomyelins,-0.530575464,0.03624583,1.60E-48,1.72E-45
100002122,3-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,-0.016437067,0.03526445,0.641137691,1
100002126,16alpha-hydroxy DHEA 3-sulfate,Lipid,Androgenic Steroids,0.235916785,0.036616393,1.17E-10,1.26E-07
100002129,pregnenolone sulfate,Lipid,Pregnenolone Steroids,-0.176669933,0.038271401,3.91E-06,0.004192821
100002152,andro steroid monosulfate C19H28O6S (1)*,Lipid,Androgenic Steroids,0.16678056,0.036207453,4.10E-06,0.004399262
100002154,ergothioneine,Xenobiotics,Food Component/Plant,0.041612709,0.041629646,0.317507433,1
100002171,1-margaroyl-GPE (17:0)*,Lipid,Lysophospholipid,-0.040347695,0.034972423,0.248623062,1
100002173,1-pentadecanoyl-GPC (15:0)*,Lipid,Lysophospholipid,-0.381875394,0.03580595,1.48E-26,1.59E-23
100002183,S-methylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",-0.305773641,0.036535582,5.80E-17,6.22E-14
100002196,13-HODE + 9-HODE,Lipid,"Fatty Acid, Monohydroxy",0.024060339,0.034788048,0.489171854,1
100002199,tridecenedioate (C13:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",-0.155828359,0.0347756,7.43E-06,0.007972943
100002253,cinnamoylglycine,Xenobiotics,Food Component/Plant,-0.122872872,0.035774214,0.00059326,0.63656834
100002259,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.228799547,0.037540307,1.10E-09,1.18E-06
100002284,"2S,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",0.269002365,0.042134484,1.72E-10,1.85E-07
100002293,phenylalanylphenylalanine,Peptide,Dipeptide,-0.265735018,0.030448332,2.61E-18,2.80E-15
100002356,(16 or 17)-methylstearate (a19:0 or i19:0),Lipid,"Fatty Acid, Branched",-0.024096983,0.033259374,0.468748371,1
100002367,"2R,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",0.16001712,0.03555763,6.79E-06,0.007283901
100002397,alpha-ketoglutaramate*,Amino Acid,Glutamate Metabolism,-0.26199837,0.034291638,2.17E-14,2.33E-11
