CHEM_ID,CHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,Est,SE,P,adjP_Bonf
100001007,ribonate,Carbohydrate,Pentose Metabolism,0.080597383,0.026690836,0.002530544,1
100001022,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.139066607,0.025560905,5.31E-08,5.70E-05
100001034,indoleacetate,Amino Acid,Tryptophan Metabolism,0.001567495,0.026226711,0.9523411,1
100001040,1-linoleoylglycerol (18:2),Lipid,Monoacylglycerol,0.058480103,0.02628071,0.02606713,1
100001051,1-methylhistidine,Amino Acid,Histidine Metabolism,0.110113656,0.028619585,0.000119333,0.128043911
100001054,butyrylcarnitine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),0.236154089,0.028646578,1.67E-16,1.79E-13
100001055,isobutyrylcarnitine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",-0.02809711,0.027800057,0.312167046,1
100001073,androsterone sulfate,Lipid,Androgenic Steroids,-0.119827159,0.030099928,6.86E-05,0.073642365
100001081,2-pyrrolidinone,Amino Acid,Glutamate Metabolism,-0.01061383,0.03132168,0.734711225,1
100001083,indolepropionate,Amino Acid,Tryptophan Metabolism,-0.154540115,0.026178185,3.56E-09,3.82E-06
100001092,trigonelline (N'-methylnicotinate),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,-0.062494754,0.028786907,0.02993543,1
100001102,dodecanedioate (C12-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.026820331,0.02691334,0.318985835,1
100001104,N-acetyltyrosine,Amino Acid,Tyrosine Metabolism,0.171745396,0.028835949,2.59E-09,2.77E-06
100001106,"1,3-dimethylurate",Xenobiotics,Xanthine Metabolism,0.146230437,0.027514297,1.07E-07,0.000114627
100001108,3-methylxanthine,Xenobiotics,Xanthine Metabolism,0.082711213,0.0273862,0.002526258,1
100001112,3-hydroxylaurate,Lipid,"Fatty Acid, Monohydroxy",0.063173067,0.027110531,0.019795372,1
100001121,pyridoxate,Cofactors and Vitamins,Vitamin B6 Metabolism,0.01129784,0.02621548,0.666496988,1
100001126,gamma-glutamylvaline,Peptide,Gamma-glutamyl Amino Acid,0.405176712,0.03177554,3.07E-37,3.29E-34
100001127,pyroglutamylglycine,Peptide,Modified Peptides,0.003380168,0.026589668,0.898842755,1
100001132,pyroglutamylvaline,Peptide,Modified Peptides,0.304339655,0.030700805,3.65E-23,3.92E-20
100001162,propionylcarnitine (C3),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),0.138213446,0.028083561,8.59E-07,0.000921496
100001167,pro-hydroxy-pro,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.171995061,0.029880061,8.60E-09,9.23E-06
100001170,3-hydroxy-2-ethylpropionate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.097385934,0.027431669,0.000385044,0.413152189
100001178,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),Lipid,"Fatty Acid, Dicarboxylate",0.084464397,0.028075515,0.002625651,1
100001181,docosapentaenoate (n3 DPA; 22:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.053915753,0.027963008,0.053841457,1
100001182,docosadienoate (22:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.083486913,0.026638782,0.001724195,1
100001193,adrenate (22:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.20894915,0.027441247,2.65E-14,2.84E-11
100001197,10-undecenoate (11:1n1),Lipid,Medium Chain Fatty Acid,-0.122344286,0.026993653,5.83E-06,0.006259361
100001208,1-methyl-4-imidazoleacetate,Amino Acid,Histidine Metabolism,0.08366847,0.027544085,0.002384543,1
100001211,sebacate (C10-DC),Lipid,"Fatty Acid, Dicarboxylate",0.013284204,0.026926564,0.621765732,1
100001229,stearidonate (18:4n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.020556853,0.027742532,0.458701371,1
100001232,5-dodecenoate (12:1n7),Lipid,Medium Chain Fatty Acid,-0.033076733,0.028859277,0.251737782,1
100001247,octanoylcarnitine (C8),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",0.063112113,0.027192178,0.020288693,1
100001251,decanoylcarnitine (C10),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",0.043876018,0.026926313,0.103210424,1
100001253,N-acetylglutamine,Amino Acid,Glutamate Metabolism,0.107302465,0.026955648,6.87E-05,0.073727325
100001254,N-acetyltryptophan,Amino Acid,Tryptophan Metabolism,0.174820625,0.028311628,6.62E-10,7.11E-07
100001256,N-acetylphenylalanine,Amino Acid,Phenylalanine Metabolism,0.303999211,0.029407083,4.76E-25,5.11E-22
100001257,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,-0.060104226,0.026466662,0.023150553,1
100001263,1-palmitoyl-GPC (16:0),Lipid,Lysophospholipid,-0.048567246,0.026310221,0.064900053,1
100001264,1-margaroyl-GPC (17:0),Lipid,Lysophospholipid,-0.332856048,0.029068188,2.33E-30,2.50E-27
100001266,N-acetylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.12404799,0.027977777,9.26E-06,0.009934333
100001267,piperine,Xenobiotics,Food Component/Plant,0.125930539,0.027108771,3.39E-06,0.003642312
100001270,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",0.078479063,0.027530036,0.004362714,1
100001271,1-stearoyl-GPC (18:0),Lipid,Lysophospholipid,-0.129973278,0.026151773,6.70E-07,0.000718551
100001272,1-oleoyl-GPC (18:1),Lipid,Lysophospholipid,-0.218540656,0.027091425,7.22E-16,7.74E-13
100001274,N-acetylthreonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",0.162014184,0.027251846,2.76E-09,2.97E-06
100001276,N-acetylisoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.27670692,0.030481899,1.11E-19,1.19E-16
100001277,10-nonadecenoate (19:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,0.054345457,0.027199599,0.045714039,1
100001278,10-heptadecenoate (17:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,0.088220621,0.028490623,0.001958336,1
100001287,epiandrosterone sulfate,Lipid,Androgenic Steroids,-0.130742921,0.030451824,1.76E-05,0.018877289
100001293,N-acetylhistidine,Amino Acid,Histidine Metabolism,-0.004704162,0.027758178,0.865427438,1
100001294,gamma-glutamylglycine,Peptide,Gamma-glutamyl Amino Acid,-0.114261257,0.026986802,2.30E-05,0.02463646
100001295,gamma-glutamyltryptophan,Peptide,Gamma-glutamyl Amino Acid,0.093053915,0.027559787,0.000734309,0.787913302
100001296,stachydrine,Xenobiotics,Food Component/Plant,-0.001663539,0.026820112,0.950542297,1
100001300,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.198754943,0.028948943,6.62E-12,7.10E-09
100001313,gamma-glutamylmethionine,Peptide,Gamma-glutamyl Amino Acid,0.031191219,0.028931666,0.280989286,1
100001314,gamma-glutamylthreonine,Peptide,Gamma-glutamyl Amino Acid,0.161882138,0.031729555,3.36E-07,0.00036074
100001315,p-cresol sulfate,Xenobiotics,Benzoate Metabolism,-0.070737203,0.026043382,0.006605004,1
100001320,erythronate*,Carbohydrate,Aminosugar Metabolism,0.271445081,0.028781999,4.06E-21,4.36E-18
100001335,eicosenoate (20:1),Lipid,Long Chain Monounsaturated Fatty Acid,0.078597841,0.027535038,0.004310918,1
100001337,linolenate [alpha or gamma; (18:3n3 or 6)],Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.068965538,0.027890547,0.013408881,1
100001359,aconitate [cis or trans],Energy,TCA Cycle,0.333756,0.029485122,1.05E-29,1.13E-26
100001383,1-myristoyl-GPC (14:0),Lipid,Lysophospholipid,0.081502472,0.026831411,0.002384886,1
100001384,1-arachidoyl-GPC (20:0),Lipid,Lysophospholipid,-0.347194048,0.026798737,2.18E-38,2.34E-35
100001386,heme,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,0.08880013,0.026817325,0.000928646,0.996436969
100001391,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.048892487,0.027925008,0.079971839,1
100001392,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",0.034062576,0.027061958,0.208142862,1
100001393,isovalerylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.306142477,0.029856697,1.14E-24,1.22E-21
100001395,1-linoleoyl-GPC (18:2),Lipid,Lysophospholipid,-0.269800103,0.027457717,8.70E-23,9.33E-20
100001396,7-methylxanthine,Xenobiotics,Xanthine Metabolism,0.059532015,0.027112858,0.0281126,1
100001397,"1,3,7-trimethylurate",Xenobiotics,Xanthine Metabolism,0.226288597,0.028196629,1.01E-15,1.09E-12
100001398,"3,7-dimethylurate",Xenobiotics,Xanthine Metabolism,0.090511383,0.026774169,0.000723413,0.776221789
100001399,"1,7-dimethylurate",Xenobiotics,Xanthine Metabolism,0.174682307,0.028820869,1.35E-09,1.45E-06
100001400,1-methylurate,Xenobiotics,Xanthine Metabolism,0.136088319,0.028079187,1.26E-06,0.001347703
100001403,5-acetylamino-6-amino-3-methyluracil,Xenobiotics,Xanthine Metabolism,0.088333876,0.027670375,0.001411139,1
100001405,1-methylxanthine,Xenobiotics,Xanthine Metabolism,0.056210383,0.027363718,0.039956925,1
100001409,N1-methylinosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.289454925,0.031998442,1.48E-19,1.59E-16
100001412,"N2,N2-dimethylguanosine",Nucleotide,"Purine Metabolism, Guanine containing",0.389409197,0.03012821,3.25E-38,3.49E-35
100001415,N6-carbamoylthreonyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",0.196208046,0.028298476,4.10E-12,4.40E-09
100001416,orotidine,Nucleotide,"Pyrimidine Metabolism, Orotate containing",0.321749939,0.031098969,4.36E-25,4.68E-22
100001417,phenylacetylglutamine,Peptide,Acetylated Peptides,0.03269939,0.026454222,0.216430853,1
100001423,4-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,0.062933362,0.02619972,0.016302926,1
100001425,"5,6-dihydrouridine",Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.093632724,0.026461624,0.000402507,0.431890088
100001426,3-(3-amino-3-carboxypropyl)uridine*,Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.227620801,0.029027513,4.45E-15,4.77E-12
100001433,1-arachidonylglycerol (20:4),Lipid,Monoacylglycerol,0.040632627,0.027384535,0.137867276,1
100001446,5-methyluridine (ribothymidine),Nucleotide,"Pyrimidine Metabolism, Uracil containing",-0.072738426,0.027047033,0.007159538,1
100001454,3-hydroxydodecanedioate*,Lipid,"Fatty Acid, Dicarboxylate",0.056516509,0.027627378,0.040788808,1
100001456,7-methylguanine,Nucleotide,"Purine Metabolism, Guanine containing",0.259338768,0.027696515,7.71E-21,8.27E-18
100001461,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,-0.018865171,0.026408302,0.475001393,1
100001462,1-stearoyl-GPG (18:0),Lipid,Lysophospholipid,0.138814936,0.026507957,1.63E-07,0.000175381
100001466,3-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",0.028207909,0.034787103,0.417438828,1
100001468,N1-methyl-2-pyridone-5-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,0.115212157,0.02654724,1.43E-05,0.015295908
100001485,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid,0.503855022,0.033879297,5.00E-50,5.37E-47
100001501,oleoylcarnitine (C18:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",0.026537641,0.027545384,0.335339199,1
100001509,2-methylbutyrylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.113971818,0.029047604,8.72E-05,0.093595158
100001510,phenol sulfate,Amino Acid,Tyrosine Metabolism,0.09558178,0.02631922,0.000281632,0.302191343
100001511,1-palmitoleoyl-GPC (16:1)*,Lipid,Lysophospholipid,0.017822801,0.026210173,0.496507263,1
100001540,glutamine_degradant*,Partially Characterized Molecules,Partially Characterized Molecules,-0.008654078,0.034267094,0.8006177,1
100001541,2-hydroxy-3-methylvalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.174740308,0.030074997,6.24E-09,6.70E-06
100001550,homostachydrine*,Xenobiotics,Food Component/Plant,-0.028085901,0.033493154,0.401718249,1
100001551,1-arachidonoyl-GPC (20:4n6)*,Lipid,Lysophospholipid,-0.063421854,0.026949434,0.018604366,1
100001552,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,Lipid,Lysophospholipid,0.124242854,0.028124429,9.98E-06,0.010708185
100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,Lysophospholipid,-0.225168329,0.027300849,1.62E-16,1.73E-13
100001554,2-arachidonoyl-GPC (20:4)*,Lipid,Lysophospholipid,-0.072866387,0.024574825,0.003026017,1
100001555,2-stearoyl-GPC (18:0)*,Lipid,Lysophospholipid,-0.08326955,0.025298167,0.000996457,1
100001556,2-oleoyl-GPC (18:1)*,Lipid,Lysophospholipid,-0.115374082,0.025820257,7.88E-06,0.008457738
100001557,2-linoleoyl-GPC (18:2)*,Lipid,Lysophospholipid,-0.214146395,0.02616786,2.76E-16,2.96E-13
100001562,2-palmitoyl-GPC (16:0)*,Lipid,Lysophospholipid,-0.049696543,0.025546872,0.051737878,1
100001563,2-myristoyl-GPC (14:0)*,Lipid,Lysophospholipid,0.025416057,0.025889152,0.32623478,1
100001565,2-docosahexaenoyl-GPC (22:6)*,Lipid,Lysophospholipid,-0.099024135,0.025723722,0.000118347,0.126985923
100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,Lysophospholipid,-0.162888253,0.02746216,3.00E-09,3.22E-06
100001567,1-palmitoyl-GPE (16:0),Lipid,Lysophospholipid,-0.026142302,0.026680519,0.327171352,1
100001569,1-oleoyl-GPE (18:1),Lipid,Lysophospholipid,0.044902889,0.027098484,0.097514247,1
100001570,1-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid,-0.031385187,0.026295774,0.232656032,1
100001571,1-arachidonoyl-GPE (20:4n6)*,Lipid,Lysophospholipid,0.05478579,0.026208327,0.036582214,1
100001579,2-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",-0.073205301,0.025849689,0.004626355,1
100001580,docosapentaenoate (n6 DPA; 22:5n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.084210744,0.026651862,0.00157955,1
100001586,gulonate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,0.02582452,0.027155045,0.34160303,1
100001593,glutarylcarnitine (C5-DC),Amino Acid,Lysine Metabolism,0.095362406,0.029420452,0.00118959,1
100001594,beta-hydroxyisovaleroylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.121287947,0.02788769,1.37E-05,0.014663809
100001597,tiglylcarnitine (C5:1-DC),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.076993574,0.02896453,0.007855878,1
100001604,hydroquinone sulfate,Xenobiotics,Drug - Topical Agents,0.081366213,0.026579859,0.002204533,1
100001605,catechol sulfate,Xenobiotics,Benzoate Metabolism,-0.099984586,0.026934369,0.000205501,0.220502678
100001606,cholesterol sulfate,Lipid,Sterol,-0.099477967,0.028857499,0.0005664,0.607747499
100001609,7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.147753056,0.026274417,1.87E-08,2.01E-05
100001613,tetradecanedioate (C14-DC),Lipid,"Fatty Acid, Dicarboxylate",0.046807045,0.026806194,0.080788721,1
100001614,hexadecanedioate (C16-DC),Lipid,"Fatty Acid, Dicarboxylate",0.03519563,0.026300169,0.180822031,1
100001615,octadecanedioate (C18-DC),Lipid,"Fatty Acid, Dicarboxylate",0.008004004,0.026612401,0.763595842,1
100001620,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism,-0.084157551,0.027027021,0.001846758,1
100001624,3-(3-hydroxyphenyl)propionate,Xenobiotics,Benzoate Metabolism,-0.067309848,0.025697387,0.008810355,1
100001635,ectoine,Xenobiotics,Chemical,0.107637553,0.028445039,0.000154295,0.165558097
100001651,2-oleoyl-GPE (18:1)*,Lipid,Lysophospholipid,0.052183552,0.026520238,0.049103952,1
100001652,2-palmitoyl-GPE (16:0)*,Lipid,Lysophospholipid,-0.019661583,0.025980376,0.449178117,1
100001654,1-arachidonoyl-GPI (20:4)*,Lipid,Lysophospholipid,0.023396101,0.026067434,0.369440337,1
100001655,1-palmitoyl-GPI (16:0),Lipid,Lysophospholipid,-0.047705775,0.026172441,0.068341508,1
100001657,glycolithocholate sulfate*,Lipid,Secondary Bile Acid Metabolism,-0.086937705,0.025689736,0.000714012,0.766134352
100001658,taurolithocholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,-0.093668629,0.025622299,0.000256435,0.275154492
100001662,deoxycarnitine,Lipid,Carnitine Metabolism,-0.049808134,0.026073237,0.05609248,1
100001668,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism,0.13380074,0.032352302,3.54E-05,0.037963946
100001674,2-arachidonoyl-GPE (20:4)*,Lipid,Lysophospholipid,-0.041171933,0.026121129,0.114981409,1
100001710,leucylleucine,Peptide,Dipeptide,0.267168483,0.028589121,9.18E-21,9.85E-18
100001730,"3,4-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",0.2152369,0.027994798,1.49E-14,1.60E-11
100001733,hexanoylglutamine,Lipid,Fatty Acid Metabolism (Acyl Glutamine),0.167283369,0.027360971,9.72E-10,1.04E-06
100001734,N6-acetyllysine,Amino Acid,Lysine Metabolism,0.04720254,0.025826106,0.067593625,1
100001739,dihomo-linolenate (20:3n3 or n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.190534414,0.027391391,3.50E-12,3.76E-09
100001740,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",0.154653845,0.026085796,3.05E-09,3.28E-06
100001743,tryptophan betaine,Amino Acid,Tryptophan Metabolism,-0.116675538,0.029196568,6.44E-05,0.069064035
100001755,4-vinylphenol sulfate,Xenobiotics,Benzoate Metabolism,-0.014406568,0.027161164,0.59582732,1
100001756,4-ethylphenylsulfate,Xenobiotics,Benzoate Metabolism,-0.11598729,0.026538317,1.24E-05,0.013297548
100001757,thymol sulfate,Xenobiotics,Food Component/Plant,0.029129007,0.027176522,0.283789851,1
100001765,3-methyladipate,Lipid,"Fatty Acid, Dicarboxylate",-0.05784221,0.028189131,0.040176164,1
100001767,pyrraline,Xenobiotics,Food Component/Plant,0.044002765,0.026946043,0.102469961,1
100001776,2-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid,-0.091942518,0.025279442,0.000275782,0.295913738
100001777,1-oleoyl-GPI (18:1),Lipid,Lysophospholipid,-0.080026635,0.025946823,0.002040622,1
100001778,1-linoleoyl-GPI (18:2)*,Lipid,Lysophospholipid,0.006171759,0.025725128,0.810398711,1
100001786,1-palmitoleoyl-GPI (16:1)*,Lipid,Lysophospholipid,0.157947372,0.027589987,1.04E-08,1.11E-05
100001806,o-cresol sulfate,Xenobiotics,Benzoate Metabolism,0.060150803,0.027995116,0.031664711,1
100001810,dimethylarginine (SDMA + ADMA),Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.185853657,0.028681055,9.17E-11,9.84E-08
100001851,N-acetylserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",0.211145113,0.027226477,8.82E-15,9.47E-12
100001856,1-stearoyl-2-oleoyl-GPE (18:0/18:1),Lipid,Phosphatidylethanolamine (PE),0.283393866,0.026790136,3.76E-26,4.03E-23
100001868,4-allylphenol sulfate,Xenobiotics,Food Component/Plant,-0.013628194,0.027402344,0.61895156,1
100001869,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,Phosphatidylcholine (PC),0.106114215,0.027302904,0.000101677,0.109099711
100001870,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),Lipid,Phosphatidylethanolamine (PE),0.16603153,0.026890624,6.64E-10,7.13E-07
100001876,sphinganine-1-phosphate,Lipid,Sphingolipid Synthesis,0.068805038,0.026746448,0.010096913,1
100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,Hexosylceramides (HCER),-0.123849663,0.026886705,4.10E-06,0.004397065
100001925,cyclo(leu-pro),Peptide,Dipeptide,0.287569738,0.027984476,9.04E-25,9.70E-22
100001948,succinylcarnitine (C4-DC),Energy,TCA Cycle,0.203945115,0.031893787,1.61E-10,1.73E-07
100001950,"bilirubin (E,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.049551831,0.026200085,0.058586287,1
100001951,"bilirubin (E,Z or Z,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.094977805,0.026713632,0.000377396,0.404945887
100001956,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.085703177,0.026333996,0.001136045,1
100001977,beta-cryptoxanthin,Cofactors and Vitamins,Vitamin A Metabolism,-0.315400937,0.027658063,4.01E-30,4.31E-27
100001987,"5alpha-androstan-3beta,17beta-diol disulfate",Lipid,Androgenic Steroids,0.176240534,0.034766281,3.99E-07,0.00042844
100001988,"5alpha-pregnan-3beta,20alpha-diol disulfate",Lipid,Progestin Steroids,0.024622678,0.030405175,0.418044409,1
100001989,glycocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,0.087045731,0.026327072,0.0009453,1
100001990,taurocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,0.021929322,0.025654123,0.392658034,1
100001992,"androstenediol (3beta,17beta) disulfate (1)",Lipid,Androgenic Steroids,0.29898213,0.031321689,1.35E-21,1.45E-18
100001993,pregnenediol disulfate (C21H34O8S2)*,Lipid,Pregnenolone Steroids,0.176806033,0.030902696,1.06E-08,1.13E-05
100001994,"androstenediol (3beta,17beta) disulfate (2)",Lipid,Androgenic Steroids,0.252401922,0.032324549,5.79E-15,6.22E-12
100001999,21-hydroxypregnenolone disulfate,Lipid,Pregnenolone Steroids,0.142734758,0.029141397,9.68E-07,0.001038812
100002008,"5alpha-androstan-3alpha,17alpha-diol monosulfate",Lipid,Androgenic Steroids,-0.105790266,0.031516294,0.00078883,0.84641435
100002009,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",Lipid,Progestin Steroids,-0.104517852,0.032350066,0.001234275,1
100002014,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",Lipid,Progestin Steroids,-0.136007186,0.032196859,2.40E-05,0.025725273
100002015,5alpha-pregnan-diol disulfate,Lipid,Progestin Steroids,-1.74E-05,0.030392669,0.999542978,1
100002018,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",Lipid,Androgenic Steroids,0.006602482,0.029942895,0.825479843,1
100002021,"5alpha-androstan-3beta,17alpha-diol disulfate",Lipid,Androgenic Steroids,-0.047105849,0.030280959,0.119797034,1
100002024,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",Lipid,Androgenic Steroids,0.03121384,0.030518989,0.306417628,1
100002026,"androstenediol (3alpha, 17alpha) monosulfate (2)",Lipid,Androgenic Steroids,0.065406576,0.031268856,0.036461037,1
100002027,"androstenediol (3alpha, 17alpha) monosulfate (3)",Lipid,Androgenic Steroids,-0.016572691,0.033598239,0.621828397,1
100002028,"androstenediol (3beta,17beta) monosulfate (1)",Lipid,Androgenic Steroids,0.166262735,0.032382625,2.83E-07,0.000303838
100002029,"androstenediol (3beta,17beta) monosulfate (2)",Lipid,Androgenic Steroids,0.052134918,0.027402707,0.057099776,1
100002060,1-docosahexaenoyl-GPE (22:6)*,Lipid,Lysophospholipid,0.051573741,0.028187907,0.067303684,1
100002061,2-docosahexaenoyl-GPE (22:6)*,Lipid,Lysophospholipid,-0.029452351,0.026508063,0.266537617,1
100002063,1-docosapentaenoyl-GPC (22:5n3)*,Lipid,Lysophospholipid,-0.155223531,0.026606829,5.41E-09,5.81E-06
100002064,1-docosapentaenoyl-GPE (22:5n6)*,Lipid,Lysophospholipid,0.114432567,0.027565517,3.31E-05,0.035473446
100002067,pregnenediol sulfate (C21H34O5S)*,Lipid,Pregnenolone Steroids,-0.005239968,0.031563074,0.86814455,1
100002070,2-hydroxyglutarate,Lipid,"Fatty Acid, Dicarboxylate",0.105127725,0.03015628,0.000490123,0.525901755
100002094,gamma-CEHC,Cofactors and Vitamins,Tocopherol Metabolism,0.066779906,0.026625303,0.012136961,1
100002102,N-acetyl-beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.141179136,0.027624689,3.21E-07,0.000344554
100002106,"sphingomyelin (d18:1/18:1, d18:2/18:0)",Lipid,Sphingomyelins,0.051683413,0.027336015,0.058668271,1
100002107,palmitoyl sphingomyelin (d18:1/16:0),Lipid,Sphingomyelins,-0.264933577,0.027041385,1.16E-22,1.24E-19
100002122,3-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,-0.068614463,0.025996726,0.008306513,1
100002126,16alpha-hydroxy DHEA 3-sulfate,Lipid,Androgenic Steroids,0.247326367,0.027890299,7.46E-19,8.00E-16
100002129,pregnenolone sulfate,Lipid,Pregnenolone Steroids,-0.031759022,0.029417031,0.280314362,1
100002152,andro steroid monosulfate C19H28O6S (1)*,Lipid,Androgenic Steroids,0.230866217,0.027960666,1.50E-16,1.61E-13
100002154,ergothioneine,Xenobiotics,Food Component/Plant,-0.104790644,0.031035954,0.000734338,0.787944168
100002171,1-margaroyl-GPE (17:0)*,Lipid,Lysophospholipid,-0.113695239,0.026267798,1.50E-05,0.016122479
100002173,1-pentadecanoyl-GPC (15:0)*,Lipid,Lysophospholipid,-0.180911372,0.026591524,1.02E-11,1.10E-08
100002183,S-methylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",-0.163836548,0.027068002,1.42E-09,1.53E-06
100002196,13-HODE + 9-HODE,Lipid,"Fatty Acid, Monohydroxy",0.036643485,0.026835481,0.17210022,1
100002199,tridecenedioate (C13:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",-0.067320122,0.02704469,0.012802453,1
100002253,cinnamoylglycine,Xenobiotics,Food Component/Plant,-0.128075818,0.026571749,1.44E-06,0.001540384
100002259,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",0.077904026,0.026769389,0.003612083,1
100002284,"2S,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",0.141300021,0.032005226,1.01E-05,0.01084315
100002293,phenylalanylphenylalanine,Peptide,Dipeptide,-0.015043321,0.026558681,0.571109525,1
100002356,(16 or 17)-methylstearate (a19:0 or i19:0),Lipid,"Fatty Acid, Branched",-0.055026631,0.025214065,0.029081617,1
100002367,"2R,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",0.29253016,0.027333185,9.92E-27,1.06E-23
100002397,alpha-ketoglutaramate*,Amino Acid,Glutamate Metabolism,0.038003961,0.029054135,0.190859849,1
100002417,"2,3-dihydroxyisovalerate",Xenobiotics,Food Component/Plant,0.027228813,0.027629554,0.324380535,1
100002458,3-methylglutaconate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.215134866,0.027622363,6.78E-15,7.28E-12
100002462,5-(galactosylhydroxy)-lysine,Amino Acid,Lysine Metabolism,0.183290405,0.029168853,3.30E-10,3.55E-07
100002466,cysteinylglycine disulfide*,Amino Acid,Glutathione Metabolism,0.225913783,0.028611843,2.88E-15,3.09E-12
